Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HCR 3,In memory of former Texas Attorney General Jim Mattox.,-1,Terri Hodge,author,811,3290,Rep. Terri Hodge,Terri Hodge
1,1,1,HR 16,Congratulating Nathaniel Quarterman on his retirement as director of the Correctional Institutions Division of the Texas Department of Criminal Justice.,-1,Terri Hodge,author,811,3290,Rep. Terri Hodge,Terri Hodge
2,2,2,HR 17,In memory of former Texas Attorney General Jim Mattox.,-1,Terri Hodge,author,811,3290,Rep. Terri Hodge,Terri Hodge
3,3,3,HR 31,Congratulating David L. Stacks on his retirement from the Texas Department of Criminal Justice.,-1,Terri Hodge,author,811,3290,Rep. Terri Hodge,Terri Hodge
4,4,4,HR 32,Congratulating Pamela Williams on her retirement as deputy director of support operations in the correctional institutions division of the Texas Department of Criminal Justice.,-1,Terri Hodge,author,811,3290,Rep. Terri Hodge,Terri Hodge
5,5,5,HB 93,Relating to the reinstatement of good conduct time suspended during a term of imprisonment.,-1,Terri Hodge,author,81R,3290,Rep. Terri Hodge,Terri Hodge
6,6,6,HB 94,"Relating to the application of laws awarding credit to an inmate for time between release on and subsequent revocation of parole, mandatory supervision, or conditional pardon.",-1,Terri Hodge,author,81R,3290,Rep. Terri Hodge,Terri Hodge
7,7,7,HB 95,Relating to the authority of certain private institutions of higher education to enter into mutual assistance agreements regarding the enforcement of state or local law.,-1,Terri Hodge,author,81R,3290,Rep. Terri Hodge,Terri Hodge
8,8,8,HB 285,"Relating to the use of tobacco products and cigarettes on property owned, used, or controlled by the Texas Department of Criminal Justice.",-1,Terri Hodge,author,81R,3290,Rep. Terri Hodge,Terri Hodge
9,9,9,HB 672,Relating to the inclusion of an incarcerated person in the population data used for redistricting according to the person's last residence before incarceration.,-1,Terri Hodge,author,81R,3290,Rep. Terri Hodge,Terri Hodge
10,10,10,HB 2097,Relating to the personal and official use of state vehicles.,-1,Terri Hodge,author,81R,3290,Rep. Terri Hodge,Terri Hodge
