Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 26,Relating to the containment of costs incurred in the correctional health care system and to studies regarding delivery of health care services by certain nurses.,20298,Jerry Madden,author,821,3715,Rep. Jerry Madden,Jerry Madden
1,1,1,HB 34,"Relating to funding for basic civil legal services, indigent defense, and judicial technical support through certain fees and court costs and to the establishment of the judicial access and improvement account.",20298,Jerry Madden,author,821,3715,Rep. Jerry Madden,Jerry Madden
2,2,2,HCR 22,Commending the members of the Texas Supreme Court for their actions in support of legal aid services and honoring them for their work in promoting access to justice for the state's most vulnerable citizens.,20298,Jerry Madden,author,821,3715,Rep. Jerry Madden,Jerry Madden
3,3,3,HR 108,Commending Harry LaRosiliere for his service as a member of the Plano City Council.,20298,Jerry Madden,author,821,3715,Rep. Jerry Madden,Jerry Madden
4,4,4,HR 109,Commending Jean Callison for her service on the Plano City Council.,20298,Jerry Madden,author,821,3715,Rep. Jerry Madden,Jerry Madden
5,5,5,HR 149,"In memory of Dorothy Edna Schulte ""Dot"" McCalpin of Richardson.",20298,Jerry Madden,author,821,3715,Rep. Jerry Madden,Jerry Madden
6,6,6,HR 159,"Congratulating James ""Bubba"" Martin, Jr., on his retirement as chief juvenile probation officer for Jefferson County.",20298,Jerry Madden,author,821,3715,Rep. Jerry Madden,Jerry Madden
7,7,7,HR 178,In memory of Sharon Elaine Wright of Plano.,20298,Jerry Madden,author,821,3715,Rep. Jerry Madden,Jerry Madden
8,8,8,HB 9,Relating to the enforcement of state and federal laws governing immigration by certain governmental entities.,20298,Jerry Madden,coauthor,821,3715,Rep. Jerry Madden,Jerry Madden
9,9,9,HB 41,Relating to prosecution and punishment for the offense of official oppression by the intrusive touching of persons seeking access to public buildings and transportation; providing penalties.,20298,Jerry Madden,coauthor,821,3715,Rep. Jerry Madden,Jerry Madden
10,10,10,HR 163,In memory of Antonio Palaganas.,20298,Jerry Madden,coauthor,821,3715,Rep. Jerry Madden,Jerry Madden
11,11,11,HB 236,Relating to the sex offender civil commitment program and to the creation of a state agency to perform the functions relating to the sex offender civil commitment program that are currently performed by the Council on Sex Offender Treatment.,20298,Jerry Madden,author,82R,3715,Rep. Jerry Madden,Jerry Madden
12,12,12,HB 597,Relating to designating certain synthetic cannabinoids as controlled substances under the Texas Controlled Substances Act; providing penalties and establishing certain criminal consequences or procedures.,20298,Jerry Madden,author,82R,3715,Rep. Jerry Madden,Jerry Madden
13,13,13,HB 1073,Relating to discharging or releasing inmates of the Texas Department of Criminal Justice from regional release facilities.,20298,Jerry Madden,author,82R,3715,Rep. Jerry Madden,Jerry Madden
14,14,14,HB 1170,Relating to the computation of the franchise tax by certain taxable entities that rent or lease equipment.,20298,Jerry Madden,author,82R,3715,Rep. Jerry Madden,Jerry Madden
15,15,15,HB 1381,Relating to the service of civil process on an inmate of the Texas Department of Criminal Justice.,20298,Jerry Madden,author,82R,3715,Rep. Jerry Madden,Jerry Madden
16,16,16,HB 1552,Relating to the monitoring of and the provision of certain information regarding certain high-risk sex offenders.,20298,Jerry Madden,author,82R,3715,Rep. Jerry Madden,Jerry Madden
17,17,17,HB 1770,Relating to the payment of temporary housing costs for certain inmates released or eligible for release on parole or to mandatory supervision.,20298,Jerry Madden,author,82R,3715,Rep. Jerry Madden,Jerry Madden
18,18,18,HB 1771,Relating to the establishment of the Specialty Courts Advisory Council.,20298,Jerry Madden,author,82R,3715,Rep. Jerry Madden,Jerry Madden
19,19,19,HB 1879,Relating to the use of money appropriated out of the general revenue fund for the provision of postsecondary educational programs to persons confined or imprisoned in the Texas Department of Criminal Justice.,20298,Jerry Madden,author,82R,3715,Rep. Jerry Madden,Jerry Madden
20,20,20,HB 1880,Relating to a limitation on the appraised value for ad valorem tax purposes of certain residence homesteads of certain veterans.,20298,Jerry Madden,author,82R,3715,Rep. Jerry Madden,Jerry Madden
21,21,21,HB 1907,Relating to notification requirements concerning offenses committed by students and school district discretion over admission or placement of certain students.,20298,Jerry Madden,author,82R,3715,Rep. Jerry Madden,Jerry Madden
22,22,22,HB 1908,Relating to student loan repayment assistance for certain providers of correctional health care.,20298,Jerry Madden,author,82R,3715,Rep. Jerry Madden,Jerry Madden
23,23,23,HB 1915,Relating to abolishing the Texas Youth Commission and the Texas Juvenile Probation Commission and transferring the powers and duties of those agencies to the newly created Texas Juvenile Justice Department and to the functions of the independent ombudsman that serves the department.,20298,Jerry Madden,author,82R,3715,Rep. Jerry Madden,Jerry Madden
