Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HR 175,In memory of State District Judge Britton E. Plunk of Silsbee.,-1,Mike Hamilton,author,821,3050,Rep. Mike Hamilton,Mike Hamilton
1,1,1,HR 176,In memory of A. J. Leger of Beaumont.,-1,Mike Hamilton,author,821,3050,Rep. Mike Hamilton,Mike Hamilton
2,2,2,HB 41,Relating to prosecution and punishment for the offense of official oppression by the intrusive touching of persons seeking access to public buildings and transportation; providing penalties.,-1,Mike Hamilton,coauthor,821,3050,Rep. Mike Hamilton,Mike Hamilton
3,3,3,HB 1510,Relating to the regulation of manufactured housing.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
4,4,4,HB 1637,Relating to the professions regulated by the Texas Real Estate Commission.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
5,5,5,HB 1724,Relating to economically driven mobility projects.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
6,6,6,HB 1853,Relating to the licensing and regulation of certain employees of fire protection sprinkler system contractors; providing a penalty.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
7,7,7,HB 2033,Relating to the separate statement of the mixed beverage tax for informational purposes.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
8,8,8,HB 2035,Relating to the temporary relocation of an alcoholic beverage distributor's or wholesaler's premises during a period of emergency and delivery of alcoholic beverages to a distributor's or wholesaler's premises.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
9,9,9,HB 2039,Relating to certain promotional activities for certain alcoholic beverage permit holders.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
10,10,10,HB 2040,Relating to critical incident stress management and crisis response services.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
11,11,11,HB 2375,Relating to practices and professions regulated by the Texas Appraiser Licensing and Certification Board.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
12,12,12,HB 2376,Relating to the regulation of plumbing.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
13,13,13,HB 2377,"Relating to the regulation of providers, administrators, and sellers of service contracts and identity recovery service contracts; providing penalties.",-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
14,14,14,HB 2643,"Relating to certain health, safety, and professional regulation, including safety standards for elevators, escalators, and related equipment, the licensing and regulation of air conditioning and refrigeration contractors and technicians, and the establishment and operation of certain perpetual care cemeteries; providing penalties.",-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
15,15,15,HB 3376,Relating to the declaration of local disaster.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
16,16,16,HB 3377,Relating to the licensing and registration of installers of on-site sewage disposal systems by the Texas Department of Licensing and Regulation.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
17,17,17,HB 3378,Relating to seat belt requirements for certain vehicles.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
18,18,18,HB 3510,"Relating to the regulation of the towing, booting, and storage of vehicles.",-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
19,19,19,HB 3511,Relating to the eligibility requirements for licenses for certain air conditioning and refrigeration contractors.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
20,20,20,HB 3512,Relating to the regulation of barbers and cosmetologists.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
21,21,21,HB 3632,Relating to the effect on local regulation of the use and sale of fireworks.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
22,22,22,HB 3705,Relating to the creation of the disaster reconstruction coordination office within the governor's office; creating the disaster contingency account.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
23,23,23,HCR 172,Instructing the enrolling clerk of the house to make corrections in H.B. No. 2643.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
24,24,24,HJR 147,Proposing a constitutional amendment authorizing the legislature to legalize and regulate the conduct of gaming in this state and authorizing the conduct of gaming by certain federally recognized Indian tribes.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
25,25,25,HR 558,"Recognizing February 28 to March 1, 2011, as Golden Triangle Days at the State Capitol.",-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
26,26,26,HR 628,Honoring country music singer Mark Chesnutt in conjunction with Golden Triangle Days at the State Capitol.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
27,27,27,HR 1465,"Recognizing National Plumbers Day on April 25, 2011.",-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
28,28,28,HB 82,Relating to the criminal offenses applicable to gambling and gambling devices.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
29,29,29,HB 1680,Relating to self-directed and semi-independent status of the Texas Real Estate Commission; making an appropriation.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
30,30,30,HB 2424,Relating to the operation of video gaming by authorized organizations and commercial operators that are licensed to conduct bingo or lease bingo premises; providing penalties.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
31,31,31,HJR 112,Proposing a constitutional amendment creating the Texas Gaming Commission and authorizing and regulating casino games and slot machines by licensed operators and certain Indian tribes to provide money for the property tax relief fund and additional financial aid for higher education students.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
32,32,32,HJR 119,Proposing a constitutional amendment authorizing the legislature to legalize the operation of video gaming in this state by persons and organizations licensed to conduct bingo or lease bingo premises and providing that federally recognized Indian tribes are not prohibited from conducting gaming on certain Indian lands.,-1,Mike Hamilton,author,82R,3050,Rep. Mike Hamilton,Mike Hamilton
33,33,33,HB 7,"Relating to the prosecution, punishment, and certain criminal and civil consequences of offenses involving or related to the trafficking of persons and to certain protections for victims of those offenses.",-1,Mike Hamilton,coauthor,82R,3050,Rep. Mike Hamilton,Mike Hamilton
34,34,34,HB 8,Relating to prohibiting certain private transfer fees and the preservation of private real property rights; providing penalties.,-1,Mike Hamilton,coauthor,82R,3050,Rep. Mike Hamilton,Mike Hamilton
35,35,35,HB 17,Relating to the creation of the offense of criminal trespass by an illegal alien and to certain procedures for arresting illegal aliens for committing that criminal offense.,-1,Mike Hamilton,coauthor,82R,3050,Rep. Mike Hamilton,Mike Hamilton
36,36,36,HB 85,Relating to the state's or a state governmental entity's provision of support for the performance of an abortion or abortion-related services.,-1,Mike Hamilton,coauthor,82R,3050,Rep. Mike Hamilton,Mike Hamilton
37,37,37,HB 86,Relating to the carrying of concealed handguns on the campuses of institutions of higher education.,-1,Mike Hamilton,coauthor,82R,3050,Rep. Mike Hamilton,Mike Hamilton
