Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,SB 41,"Relating to the operations of the institutional division, pardons and paroles division, and community justice assistance division of the Texas Department of Criminal Justice and the operations of the Texas Council....",12308,Bob Mcfarland,author,716,1360,Sen. Bob McFarland,Bob McFarland
1,1,1,SB 50,Relating to governmental liability for an employee acting in an emergency.,12308,Bob Mcfarland,author,716,1360,Sen. Bob McFarland,Bob McFarland
2,2,2,SB 51,Relating to the elimination of duplicate citations in certain enacted codes.,12308,Bob Mcfarland,author,716,1360,Sen. Bob McFarland,Bob McFarland
3,3,3,SB 52,Relating to authorizing a religious organization to file a late application for an exemption from ad valorem taxation.,12308,Bob Mcfarland,author,716,1360,Sen. Bob McFarland,Bob McFarland
4,4,4,SR 37,In memory of Terence James Collins of Houston.,12308,Bob Mcfarland,author,716,1360,Sen. Bob McFarland,Bob McFarland
5,5,5,SB 1,Relating to public education.,12308,Bob Mcfarland,coauthor,716,1360,Sen. Bob McFarland,Bob McFarland
6,6,6,SR 30,"Declaring that Lieutenant Governor William P. Hobby, Jr., has been the guiding hand for and example to the Texas Senate in its legislative achievements during his 18 years in office.",12308,Bob Mcfarland,coauthor,716,1360,Sen. Bob McFarland,Bob McFarland
7,7,7,HB 7,Relating to the personal liability of certain governmental officers and employees.,12308,Bob Mcfarland,sponsor,716,1360,Sen. Bob McFarland,Bob McFarland
8,8,8,HB 36,Relating to authorizing a religious organization to file a late application for an exemption from ad valorem taxation.,12308,Bob Mcfarland,sponsor,716,1360,Sen. Bob McFarland,Bob McFarland
9,9,9,HJR 1,Proposing a constitutional amendment relating to the compensation of the lieutenant governor and members of the legislature.,12308,Bob Mcfarland,sponsor,716,1360,Sen. Bob McFarland,Bob McFarland
10,10,10,SB 70,"Relating to the operations of the institutional division, pardons and paroles division, and community justice assistance division of the Texas Department of Criminal Justice and the operations of the Texas Council...",12308,Bob Mcfarland,author,715,1360,Sen. Bob McFarland,Bob McFarland
11,11,11,SB 80,Relating to authorizing a religious organization to file a late application for an exemption from ad valorem taxation.,12308,Bob Mcfarland,author,715,1360,Sen. Bob McFarland,Bob McFarland
12,12,12,SR 54,In memory of Department of Public Safety Trooper Glen Perkins of Irving.,12308,Bob Mcfarland,author,715,1360,Sen. Bob McFarland,Bob McFarland
13,13,13,SR 80,In memory of C. R. Smith.,12308,Bob Mcfarland,author,715,1360,Sen. Bob McFarland,Bob McFarland
14,14,14,SB 5,Relating to emergency appropriations to the institutional division of the Texas Department of Criminal Justice for projects related to corrections institutions and the Texas Department of Mental Health and Mental....,12308,Bob Mcfarland,coauthor,715,1360,Sen. Bob McFarland,Bob McFarland
15,15,15,SB 71,Relating to products liability actions.,12308,Bob Mcfarland,author,714,1360,Sen. Bob McFarland,Bob McFarland
16,16,16,SB 81,Relating to indemnity provisions in certain mineral agreements.,12308,Bob Mcfarland,author,714,1360,Sen. Bob McFarland,Bob McFarland
17,17,17,SB 82,Relating to the allocation and reservation system for private activity bonds.,12308,Bob Mcfarland,author,714,1360,Sen. Bob McFarland,Bob McFarland
18,18,18,SB 83,Relating to municipal courts of record in Arlington.,12308,Bob Mcfarland,author,714,1360,Sen. Bob McFarland,Bob McFarland
19,19,19,SB 87,Relating to authorizing a religious organization to file a late application for an exemption from ad valorem taxation.,12308,Bob Mcfarland,author,714,1360,Sen. Bob McFarland,Bob McFarland
20,20,20,SB 29,Relating to governmental liability for an employee acting in an emergency.,12308,Bob Mcfarland,author,713,1360,Sen. Bob McFarland,Bob McFarland
21,21,21,SB 30,Relating to the validity of certain indemnity obligations.,12308,Bob Mcfarland,author,713,1360,Sen. Bob McFarland,Bob McFarland
22,22,22,SB 6,Relating to an emergency appropriation to the Texas Department of Criminal Justice for projects related to corrections institutions.,12308,Bob Mcfarland,coauthor,713,1360,Sen. Bob McFarland,Bob McFarland
23,23,23,HCR 26,"Designating September 9-15, 1990, as Texas Telephone Week.",12308,Bob Mcfarland,sponsor,713,1360,Sen. Bob McFarland,Bob McFarland
24,24,24,SB 12,Relating to governmental liability for an employee acting in an emergency.,12308,Bob Mcfarland,author,712,1360,Sen. Bob McFarland,Bob McFarland
25,25,25,SCR 15,In memory of Paul Earl Yarbrough.,12308,Bob Mcfarland,author,712,1360,Sen. Bob McFarland,Bob McFarland
26,26,26,SB 1,"Relating to the reform of the workers' compensation system and to the regulation of workers' compensation insurance coverage; to the creation, powers, and duties of the Texas Workers' Compensation Commission; ......",12308,Bob Mcfarland,coauthor,712,1360,Sen. Bob McFarland,Bob McFarland
27,27,27,SCR 5,In memory of Congressman Mickey Leland.,12308,Bob Mcfarland,coauthor,712,1360,Sen. Bob McFarland,Bob McFarland
28,28,28,SCR 7,In memory of Judge Lindon Williams.,12308,Bob Mcfarland,coauthor,712,1360,Sen. Bob McFarland,Bob McFarland
29,29,29,SB 24,Relating to defining interest as excluding certain sums and values related to certain debt obligations and certificates of beneficial ownership.,12308,Bob Mcfarland,author,711,1360,Sen. Bob McFarland,Bob McFarland
30,30,30,SB 41,Relating to products liability actions.,12308,Bob Mcfarland,author,711,1360,Sen. Bob McFarland,Bob McFarland
31,31,31,SB 53,Relating to the state allocation and reservation system for private activity bonds and to bonds issued by an industrial development corporation.,12308,Bob Mcfarland,author,711,1360,Sen. Bob McFarland,Bob McFarland
32,32,32,SB 72,Relating to the appointment of reserve peace officers by certain water districts.,12308,Bob Mcfarland,author,711,1360,Sen. Bob McFarland,Bob McFarland
33,33,33,SB 90,Relating to the administration and enforcement of taxes on the sale and use of certain motorboats and to certificates of title for those motorboats.,12308,Bob Mcfarland,author,711,1360,Sen. Bob McFarland,Bob McFarland
34,34,34,SB 15,Relating to authorizing a religious organization to file a late application for an exemption from ad valorem taxation.,12308,Bob Mcfarland,coauthor,711,1360,Sen. Bob McFarland,Bob McFarland
35,35,35,SB 76,Relating to the transfer of funds by certain state teaching hospitals and hospital districts and the use of those funds for the Medicaid disproportionate share program and making an appropriation.,12308,Bob Mcfarland,coauthor,711,1360,Sen. Bob McFarland,Bob McFarland
36,36,36,SR 56,"In memory of the Honorable Joe Spurlock, Sr.",12308,Bob Mcfarland,coauthor,711,1360,Sen. Bob McFarland,Bob McFarland
37,37,37,HB 99,Relating to the power of water districts to appoint reserve peace officers and to acquire interests in land; granting the power of eminent domain.,12308,Bob Mcfarland,sponsor,711,1360,Sen. Bob McFarland,Bob McFarland
