Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 95,Relating to the exclusion of certain witnesses during a criminal proceeding.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
1,1,1,HB 102,Relating to the creation of the offense of cargo theft.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
2,2,2,HB 113,Relating to prohibiting abortion that is based on the sex of the unborn child; creating an offense.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
3,3,3,HB 117,Relating to the portion of designated tuition set aside to provide student financial assistance at institutions of higher education.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
4,4,4,HB 121,Relating to an alternative means of payment of certain past due criminal fines and court costs.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
5,5,5,HB 123,Relating to excess undergraduate credit hours at public institutions of higher education.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
6,6,6,HB 126,Relating to parking placards for vehicles of persons with disabilities.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
7,7,7,HB 937,Relating to the carrying of handguns on the campuses of and certain other locations associated with institutions of higher education; amending provisions subject to a criminal penalty; creating a criminal offense.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
8,8,8,HB 1082,Relating to increasing the criminal penalty for the offense of obstructing a highway or other passageway.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
9,9,9,HB 1128,"Relating to the issuance of specialty license plates for recipients of the Combat Action Badge, Medal, or Ribbon.",62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
10,10,10,HB 1174,Relating to the types of medical professionals who may conduct an examination of certain school bus drivers.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
11,11,11,HB 1211,Relating to the provision of medical care to inmates confined by the Texas Department of Criminal Justice.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
12,12,12,HB 1231,Relating to the membership of school district and open-enrollment charter school concussion oversight teams.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
13,13,13,HB 1243,Relating to the reinstatement of a firefighter or police officer following a decision rendered by the Fire Fighters' and Police Officers' Civil Service Commission or an independent third party hearing examiner.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
14,14,14,HB 1270,Relating to the authority of the Department of Agriculture to employ and commission peace officers as investigators.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
15,15,15,HB 1313,Relating to ensuring the removal of the names of deceased persons from the jury wheel.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
16,16,16,HB 1425,"Relating to the amount of the fee paid by a defendant for a peace officer's services in executing or processing an arrest warrant, capias, or capias pro fine.",62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
17,17,17,HB 1513,Relating to the minimum size of a tract of land used to raise or keep bees in order for the tract to be eligible for appraisal for ad valorem tax purposes as qualified open-space land.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
18,18,18,HB 2152,Relating to the confidentiality of certain information concerning service members of the state military forces.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
19,19,19,HB 2231,Relating to the service areas of certain junior college districts.,62344,Allen Fletcher,author,84R,2830,Rep. Allen Fletcher,Allen Fletcher
