Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HCR 26,Declaring June 1-10 as Good Neighbor Theft Prevention Week.,-1,Jerry Beauchamp,author,715,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
1,1,1,HR 15,Honoring Ken Hanson.,-1,Jerry Beauchamp,author,715,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
2,2,2,HCR 11,Honoring Representative Al Price.,-1,Jerry Beauchamp,coauthor,715,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
3,3,3,HR 134,In memory of Louise Jannett Smith.,-1,Jerry Beauchamp,author,714,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
4,4,4,HR 184,In memory of Officer Roger Henarie of the San Antonio Police Department.,-1,Jerry Beauchamp,coauthor,714,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
5,5,5,HB 107,Relating to the collection and furnishing of certain precinct election information.,-1,Jerry Beauchamp,author,712,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
6,6,6,HR 192,Commending Jane Flagg.,-1,Jerry Beauchamp,author,712,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
7,7,7,HR 144,Recognizing Religious Freedom Week.,-1,Jerry Beauchamp,coauthor,712,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
8,8,8,HR 171,Honoring Dr. James Wagener.,-1,Jerry Beauchamp,coauthor,712,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
9,9,9,HB 42,Relating to admissions to and programs at The University of Texas at Dallas.,-1,Jerry Beauchamp,coauthor,711,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
10,10,10,HB 75,Relating to the admissibility of evidence in criminal cases.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
11,11,11,HB 76,Relating to the imposition of an additional penalty on certain delinquent ad valorem taxes to defray collection costs.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
12,12,12,HB 230,Relating to eminent domain proceedings.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
13,13,13,HB 329,Relating to voting on election day at an absentee polling place by a disabled voter.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
14,14,14,HB 343,Relating to the inclusion of a county election administrator and the administrator's employees in the county civil service system.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
15,15,15,HB 344,"Relating to changing terminology in the Election Code from ""absentee voting"" to ""extended voting.""",-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
16,16,16,HB 345,Relating to the duty of certain witnesses in a civil trial to testify in a criminal trial.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
17,17,17,HB 350,Relating to political contributions in connection with certain judicial offices; providing a criminal penalty.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
18,18,18,HB 351,Relating to the authority of certain counties to improve certain subdivision roads and assess the cost of repairs against subdivision residents.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
19,19,19,HB 352,Relating to the authority of the commissioners court of certain counties to prohibit the accumulation of refuse and junk near certain public highways; providing a penalty.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
20,20,20,HB 374,Relating to the referral by a court of certain suits for mediation.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
21,21,21,HB 375,"Relating to the issuance of a sticker showing the license plate letters, numbers, and symbols of certain vehicles.",-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
22,22,22,HB 384,Relating to fees for the registration of certain trailers.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
23,23,23,HB 444,Relating to the exemption of certain nonprofit organizations from the administrative services tax.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
24,24,24,HB 491,Relating to the application for monthly survivor benefits under the Teacher Retirement System of Texas for certain persons whose remarriage disqualified them from those benefits.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
25,25,25,HB 552,Relating to removal of officers and directors of farm mutual insurance companies.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
26,26,26,HB 553,Relating to rights of policyholders of farm mutual insurance companies.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
27,27,27,HB 642,Relating to buildings used as polling places.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
28,28,28,HB 664,Relating to the period for voting absentee by personal appearance.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
29,29,29,HB 665,Relating to the authority of a law enforcement officer commissioned by the Department of Public Safety to wear the officer's state-issued uniform while providing law enforcement services for compensation for entities....,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
30,30,30,HB 762,Relating to the authority of the commissioners court of a county to regulate sight distance along county roads; providing a criminal penalty.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
31,31,31,HB 786,Relating to a prohibition on the making of certain telephone calls in a political campaign.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
32,32,32,HB 787,"Relating to the management, coordination, supervision, and provision of public school health services.",-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
33,33,33,HB 829,Relating to the punishment for an offense if the victim is 65 years of age or older.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
34,34,34,HB 1530,Relating to the abatement of public nuisances in certain counties; providing criminal and civil penalties.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
35,35,35,HB 1732,"Relating to state, regional, and local solid waste management plans and to the implementation of those plans through municipal solid waste planning regions.",-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
36,36,36,HB 1986,Relating to municipal civil service in certain cities.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
37,37,37,HB 1987,Relating to authorizing the parties to agree to submit issues to the voters for resolution when an impasse has been reached under The Fire and Police Employee Relations Act.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
38,38,38,HB 2143,Relating to fire fighters being transferred from municipal departments to fire department in municipalites where the citizens that adopted Civil Service Act.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
39,39,39,HB 2206,Relating to the applicability of the Texas Workers' Compensation Act to certain employers and employees.,-1,Jerry Beauchamp,author,71R,2180,Rep. Jerry Beauchamp,Jerry Beauchamp
