Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 887,Relating to the application for an exemption from ad valorem taxation on the homestead of a person who is 65 or older.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
1,1,1,HB 888,Relating to the authority of a county judge to conduct certain inquests.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
2,2,2,HB 2868,Relating to grants for certain counties to provide certain essential services.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
3,3,3,HB 2869,Relating to county financial reporting procedures and to the creation of the Texas County Financial Data Advisory Committee.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
4,4,4,HB 2870,Relating to the authority of a commissioners court of a county to develop and administer an economic development program for making loans or grants of public money.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
5,5,5,HB 2871,Relating to rate rollback for certain lines of insurance.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
6,6,6,HB 3048,Relating to county roads.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
7,7,7,HB 3049,Relating to the use of interest earned on motor vehicle inventory tax escrow accounts.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
8,8,8,HB 3315,Relating to county regulation of outdoor burning.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
9,9,9,HB 3316,Relating to county roads.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
10,10,10,HB 3317,Relating to payroll deductions for county employees.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
11,11,11,HB 3318,Relating to the continuing education requirements for a county treasurer.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
12,12,12,HB 3319,Relating to the operation and performance of appraisal districts and the determination of school district property values.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
13,13,13,HB 3483,"Relating to the creation, powers, and duties of the Clean Coal Technology Council.",-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
14,14,14,HCR 244,"Directing the Texas Department of Protective and Regulatory Services, in conjunction with the United Ways of Texas, to develop a multiagency and local effort to study issues relating to at-risk youth in nonurban areas.",-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
15,15,15,HCR 254,Directing the Department of Protective and Regulatory Services in conjunction with the United Ways of Texas to develop a multiagency and local effort to study issues relating to at-risk youth in nonurban areas.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
16,16,16,HCR 272,Honoring the educators of the Mount Vernon Independent School District for their outstanding service.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
17,17,17,HR 108,Honoring the outstanding educators of the Mount Vernon ISD.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
18,18,18,HR 109,"Recognizing April 25, 2001, as County Government Day at the State Capitol and welcoming members of the Texas Association of Counties.",-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
19,19,19,HR 257,"Recognizing February 14, 2001, as Jefferson Day at the State Capitol.",-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
20,20,20,HR 479,"Recognizing March 15, 2001, as Mount Vernon/Franklin County Day at the State Capitol.",-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
21,21,21,HR 480,"Recognizing March 27, 2001, as Wood County Day at the State Capitol.",-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
22,22,22,HR 481,In memory of Edwin Arnold Spacek of Quitman.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
23,23,23,HR 564,Honoring the members of the Mt. Pleasant Leadership Group for their civic contributions.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
24,24,24,HR 565,Congratulating the members of the Winnsboro High School Lady Raiders basketball team on winning their third consecutive state championship.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
25,25,25,HR 697,Recognizing the valuable contributions by the educators from the Mount Vernon Independent School District.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
26,26,26,HR 698,Honoring Max Newton for his dedication to the improvement of telephone service.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
27,27,27,HR 1434,Honoring the birth of John Holden and Alexander Ross Clark.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
28,28,28,HB 246,Relating to the creation and funding of the Rural Communities Health Care Investment Program to attract and retain rural health care professionals.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
29,29,29,HB 373,Relating to creating a foundation to finance health programs in the rural areas of the state.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
30,30,30,HB 1723,Relating to the creation of a county employment development board in certain counties to develop programs for rural economic assistance for career training; authorizing a tax.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
31,31,31,HCR 98,Memorializing congress to extend the U.S.-Canada Softwood Lumber Agreement.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
32,32,32,HJR 2,Proposing a constitutional amendment authorizing a commissioners court of a county to declare the office of constable in certain precincts dormant and providing a procedure for reinstatement of the office.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
33,33,33,HJR 87,Proposing a constitutional amendment increasing the maximum tax rate allowed on property in emergency service and rural fire prevention districts.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
34,34,34,HR 48,Allowing the Texas Young Democrats to use the house chamber.,-1,Tom Ramsay,author,77R,4210,Rep. Tom Ramsay,Tom Ramsay
