Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,SB 4,Relating to appropriations.,-1,Teel Bivins,author,783,1075,Sen. Teel Bivins,Teel Bivins
1,1,1,SB 5,"Relating to the transfer or performance of the functions of certain state agencies to promote efficiency, equitable use of revenue, or uniformity in regard to those functions.",-1,Teel Bivins,author,783,1075,Sen. Teel Bivins,Teel Bivins
2,2,2,SR 44,In memory of the life of Morris E. Bailey of Amarillo.,-1,Teel Bivins,author,783,1075,Sen. Teel Bivins,Teel Bivins
3,3,3,SR 45,In memory of Estelle Fariss Marsh of Amarillo.,-1,Teel Bivins,author,783,1075,Sen. Teel Bivins,Teel Bivins
4,4,4,SR 125,"Suspending limitations on conference committee jurisdiction, H.B. No. 24.",-1,Teel Bivins,author,783,1075,Sen. Teel Bivins,Teel Bivins
5,5,5,SR 133,"Suspending limitations on conference committee jurisdiction, H.B. No. 28.",-1,Teel Bivins,author,783,1075,Sen. Teel Bivins,Teel Bivins
6,6,6,HB 23,"Relating to appropriating the fees relating to the office of patient protection collected by certain licensing agencies for the  Health Professions Council under Chapter 305 (House Bill No. 2985), Acts of the 78th Legislature, Regular Session, 2003.",-1,Teel Bivins,sponsor,783,1075,Sen. Teel Bivins,Teel Bivins
7,7,7,HB 24,"Relating to appropriations to departments and agencies of the state government, including conditions, limitations, rules, and procedures for allocating and expending appropriations.",-1,Teel Bivins,sponsor,783,1075,Sen. Teel Bivins,Teel Bivins
8,8,8,HB 25,"Relating to appropriating the fees collected by the Texas Animal Health Commission under House Bill No. 2328, Acts of the 78th Legislature, Regular Session, 2003.",-1,Teel Bivins,sponsor,783,1075,Sen. Teel Bivins,Teel Bivins
9,9,9,HB 28,"Relating to state and local government fiscal management, including various matters related to increasing administrative efficiency in state government; making related appropriations.",-1,Teel Bivins,sponsor,783,1075,Sen. Teel Bivins,Teel Bivins
10,10,10,HB 29,"Relating to appropriating amounts received from the increase in the amount of lobby registration fees under Chapter 249, Acts of the 78th Legislature, Regular Session, 2003.",-1,Teel Bivins,sponsor,783,1075,Sen. Teel Bivins,Teel Bivins
11,11,11,HCR 24,Congratulating General Tommy Franks on his receipt of the Distinguished Citizen Award from the Buffalo Trail Council of the Boy Scouts of America.,-1,Teel Bivins,sponsor,783,1075,Sen. Teel Bivins,Teel Bivins
12,12,12,HCR 28,Honoring Sheriff Gary Painter of Midland for his exceptional public service.,-1,Teel Bivins,sponsor,783,1075,Sen. Teel Bivins,Teel Bivins
13,13,13,SR 15,Recognizing Robert Devin of Randall County on his retirement.,-1,Teel Bivins,author,782,1075,Sen. Teel Bivins,Teel Bivins
14,14,14,SB 23,"Relating to appropriating the fees relating to the licensing and regulation of certain electricians collected by the Texas Department of Licensing and Regulation or the Texas Commission of Licensing and Regulation under House Bill No. 1487, Acts of the 78th Legislature, Regular Session, 2003.",-1,Teel Bivins,author,781,1075,Sen. Teel Bivins,Teel Bivins
15,15,15,SB 24,"Relating to appropriating the fees collected by the Texas Animal Health Commission under House Bill No. 2328, Acts of the 78th Legislature, Regular Session, 2003.",-1,Teel Bivins,author,781,1075,Sen. Teel Bivins,Teel Bivins
16,16,16,SR 8,Congratulating Jim and Peggy Hawkins of Fort Stockton on their 50th wedding anniversary.,-1,Teel Bivins,author,781,1075,Sen. Teel Bivins,Teel Bivins
17,17,17,SR 120,"Congratulating Sarah and EJ Nader on the birth of their daughter, Ashleigh Elizabeth Nader.",-1,Teel Bivins,author,781,1075,Sen. Teel Bivins,Teel Bivins
18,18,18,HB 5,"Relating to state fiscal management, including adjustments to certain school district fiscal matters made necessary by recent changes in state fiscal management; making related appropriations.",-1,Teel Bivins,sponsor,781,1075,Sen. Teel Bivins,Teel Bivins
