Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,SB 149,"Relating to alternative methods for satisfying certain public high school graduation requirements, including the use of individual graduation committees.",52862,Kel Seliger,author,84R,1460,Sen. Kel Seliger,Kel Seliger
1,1,1,SB 150,Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education.,52862,Kel Seliger,author,84R,1460,Sen. Kel Seliger,Kel Seliger
2,2,2,SB 176,Relating to the Texas School Accountability Dashboard.,52862,Kel Seliger,author,84R,1460,Sen. Kel Seliger,Kel Seliger
3,3,3,SB 177,Relating to the governance of public institutions of higher education in this state.,52862,Kel Seliger,author,84R,1460,Sen. Kel Seliger,Kel Seliger
4,4,4,SB 266,Relating to the first day of instruction of a school year for public school students.,52862,Kel Seliger,author,84R,1460,Sen. Kel Seliger,Kel Seliger
5,5,5,SB 312,"Relating to a required report made to a public school student, parent, and teacher regarding the student's performance on certain state-adopted or state-developed assessment instruments.",52862,Kel Seliger,author,84R,1460,Sen. Kel Seliger,Kel Seliger
6,6,6,SB 313,"Relating to the essential knowledge and skills of the required public school curriculum, the administration of and reports relating to assessment instruments administered to public school students, the instructional materials allotment, and proclamations for the production of instructional materials.",52862,Kel Seliger,author,84R,1460,Sen. Kel Seliger,Kel Seliger
7,7,7,SB 413,Relating to the qualifications for membership on the Texas Water Development Board.,52862,Kel Seliger,author,84R,1460,Sen. Kel Seliger,Kel Seliger
8,8,8,SB 431,Relating to the deadline for filing a candidate's personal financial statement.,52862,Kel Seliger,author,84R,1460,Sen. Kel Seliger,Kel Seliger
9,9,9,SB 451,Relating to eliminating certain state-required assessment instruments administered to public school students in certain grades.,52862,Kel Seliger,author,84R,1460,Sen. Kel Seliger,Kel Seliger
10,10,10,SB 452,Relating to administering the Texas Success Initiative assessment instrument to certain public school students.,52862,Kel Seliger,author,84R,1460,Sen. Kel Seliger,Kel Seliger
