Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 257,"Relating to a judge's or justice's significant interest in a business entity that owns, manages, or operates a private correctional or rehabilitation facility.",66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
1,1,1,HB 668,Relating to the franchise tax liability of certain taxable entities.,66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
2,2,2,HB 879,Relating to evaluating the performance of dropout recovery schools.,66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
3,3,3,HB 1111,Relating to the powers and duties of the Williamson County Municipal Utility District No. 23; providing authority to issue bonds; providing authority to impose fees and taxes.,66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
4,4,4,HB 1170,Relating to the applicability to open-enrollment charter schools of certain laws regarding local governments and political subdivisions.,66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
5,5,5,HB 1171,Relating to the applicability of certain immunity and liability laws to open-enrollment charter schools.,66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
6,6,6,HB 1686,Relating to excluding a franchisor as an employer of a franchisee or a franchisee's employees.,66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
7,7,7,HB 1814,Relating to the online renewal of driver's licenses of certain active duty military personnel and relatives.,66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
8,8,8,HB 2053,Relating to the protection of certain children who may be subject to child abuse or neglect through the operation of the child safety check alert list and training for law enforcement officers relating to the child safety check alert list.,66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
9,9,9,HB 2354,Relating to changing the date of the May uniform election.,66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
10,10,10,HB 2543,"Relating to public school teacher performance appraisals, continuing education, professional development, career advancement, and compensation.",66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
11,11,11,HB 2609,Relating to providing training academies for public school teachers who provide mathematics instruction to students in kindergarten through grade three.,66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
12,12,12,HB 2794,Relating to a delayed birth certificate; creating a criminal offense.,66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
13,13,13,HB 2833,Relating to the issuance of interest-bearing time warrants by school districts.,66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
14,14,14,HB 3025,Relating to health benefit coverage for prescription drug  synchronization.,66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
15,15,15,HB 3130,Relating to coverage provided by certain health plans and health benefit plans for abortions.,66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
16,16,16,HB 3186,Relating to the qualifications of directors and the use of project funds of certain municipal development districts.,66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
17,17,17,HB 3289,Relating to inclusion of mental health concerns in existing school health efforts.,66195,Marsha Farney,author,84R,2380,Rep. Marsha Farney,Marsha Farney
