Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,SR 23,Recognizing the Immaculate Conception Cathedral in Brownsville on the occasion of its sesquicentennial celebration.,19725,Kip Averitt,author,811,1060,Sen. Kip Averitt,Kip Averitt
1,1,1,SB 6,Relating to the child health plan program.,19725,Kip Averitt,coauthor,811,1060,Sen. Kip Averitt,Kip Averitt
2,2,2,SB 16,"Relating to the enhancement of air quality, including the capture and storage of carbon dioxide and development of a greenhouse gas registry, the development of emissions reduction technologies, and the improvement of energy efficiency in buildings, vehicles, and appliances.",19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
3,3,3,SB 521,Relating to the Texas Department of Transportation's memorial sign program.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
4,4,4,SB 522,Relating to the use of personal leave by a public school employee.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
5,5,5,SB 523,Relating to the practice of veterinarians in certain mercantile establishments.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
6,6,6,SB 663,Relating to the dissolution of the Tablerock Groundwater Conservation District.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
7,7,7,SB 776,Relating to regulating the collection or solicitation of donated goods subsequently sold by for-profit entities or individuals; providing a civil penalty.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
8,8,8,SB 841,Relating to the child health plan program.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
9,9,9,SB 842,Relating to the operation of health care sharing organizations.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
10,10,10,SB 846,Relating to the exemption of oil and gas royalty interests owned by private institutions of higher education from oil and gas severance taxes.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
11,11,11,SB 847,Relating to applicability of fee exemptions for military personnel and their children to certain course fees charged by public technical institutes and public state colleges.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
12,12,12,SB 876,Relating to the performance of annual soil tests for certain concentrated animal feeding operations by the Texas Commission on Environmental Quality.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
13,13,13,SB 879,Relating to premium discounts for certain participants in the Texas Health Insurance Risk Pool and to related tax credits for health benefit plan issuers.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
14,14,14,SB 972,Relating to small and large employer health group cooperatives.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
15,15,15,SB 995,Relating to imposition of the motor vehicle sales tax on motor vehicles transferred as the result of a gift.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
16,16,16,SB 996,Relating to imposition of the motor vehicle sales tax on leased motor vehicles.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
17,17,17,SB 1126,Relating to the operation of property owners' associations.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
18,18,18,SB 1148,"Relating to the administration by certain health care professionals of certain treatments, therapy, or medication ordered by an optometrist or therapeutic optometrist.",19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
19,19,19,SB 1218,Relating to the collection of data by the Texas Department of Transportation regarding bridge collapses.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
20,20,20,SB 1219,Relating to a parenting and paternity awareness component of the health curriculum used in public high schools.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
21,21,21,SB 1257,"Relating to the regulation of certain market conduct activities of certain life, accident, and health insurers and health benefit plan issuers; providing civil liability and administrative and criminal penalties.",19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
22,22,22,SB 1403,"Relating to changing the Texas Health Insurance Risk Pool to the Texas Health Insurance Pool, and to the operation of that pool.",19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
23,23,23,SB 1544,Relating to the creation of the Prairielands Groundwater Conservation District; providing authority to issue bonds; granting a limited power of eminent domain.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
24,24,24,SB 1545,Relating to health benefit coverage for children and grandchildren.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
25,25,25,SB 1647,"Relating to the administration, operation, and regulation of credit unions.",19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
26,26,26,SB 1658,Relating to an increase in the fee for natural gas pipeline safety inspections.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
27,27,27,SB 1659,Relating to the use of hazardous and solid waste remediation fee funds for lead-acid battery recycling activities.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
28,28,28,SB 1828,Relating to the idling of motor vehicles.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
29,29,29,SB 2049,"Relating to the authority of the state to acquire, sell, or exchange certain land.",19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
30,30,30,SB 2050,Relating to the disposition of certain fees collected by the Parks and Wildlife Department.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
31,31,31,SB 2051,Relating to the collection by the Parks and Wildlife Department of taxes imposed on the sales and use of boats and boat motors and to the disposition of those taxes.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
32,32,32,SB 2111,"Relating to the implementation of and incentives for projects involving the capture, transportation, injection, sequestration, geologic storage, or abatement of carbon dioxide; providing for the issuance of bonds.",19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
33,33,33,SB 2227,Relating to authorizing the issuance of bonds for the reimbursement of the cost of public improvements located in public improvement districts in certain counties.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
34,34,34,SB 2228,Relating to the transfer of certain state property from the Texas Department of Criminal Justice to Coryell County.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
35,35,35,SB 2229,"Relating to the creation of a county court at law in Bosque County and the composition of the Bosque, Comanche, and Hamilton Counties juvenile board.",19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
36,36,36,SB 2230,Relating to the jurisdiction and operation of the district courts in McLennan County.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
37,37,37,SB 2231,"Relating to the authority to establish, operate, and maintain a foreign trade zone and subzones in Ellis County.",19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
38,38,38,SB 2232,Relating to the sale of glassware and nonalcoholic beverages by certain wholesalers and distributors.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
39,39,39,SB 2310,Relating to the transfer of funds to the water infrastructure fund from the economic stabilization fund.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
40,40,40,SB 2311,Relating to Texas Water Development Board surveys for water infrastructure financing.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
41,41,41,SB 2312,Relating to eligibility for funds from the water infrastructure fund from the Texas Water Development Board.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
42,42,42,SB 2313,Relating to the creation of the water plan projects fund to assist the Texas Water Development Board in the funding of certain projects identified in the state and regional water plans.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
43,43,43,SB 2314,Relating to the adoption of rules by the Texas Water Development Board regarding supplemental funding resulting from federal economic recovery legislation.,19725,Kip Averitt,author,81R,1060,Sen. Kip Averitt,Kip Averitt
