Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HR 58,In memory of Aaron Hoppenstein of Waco.,51835,John Mabry,author,784,3700,Rep. John Mabry,John Mabry
1,1,1,HR 129,Honoring Chris Porter for receiving the 2004 Super Centex Boys' Soccer Player of the Year award.,51835,John Mabry,author,784,3700,Rep. John Mabry,John Mabry
2,2,2,HR 131,In memory of Margaret Phillips Pakis of Waco.,51835,John Mabry,author,784,3700,Rep. John Mabry,John Mabry
3,3,3,HR 132,Honoring the Baylor University Lady Bears for advancing to the Sweet 16 of the NCAA Division I Women's Basketball Championships.,51835,John Mabry,author,784,3700,Rep. John Mabry,John Mabry
4,4,4,HR 133,Honoring the Baylor Round Table on its centennial.,51835,John Mabry,author,784,3700,Rep. John Mabry,John Mabry
5,5,5,HR 134,Honoring the 2004 Midway High School girls soccer team on its outstanding season.,51835,John Mabry,author,784,3700,Rep. John Mabry,John Mabry
6,6,6,HR 227,"In memory of the life of Frank Fallon, radio broadcaster of Baylor University.",51835,John Mabry,author,784,3700,Rep. John Mabry,John Mabry
7,7,7,HR 228,Honoring James Baker on being named Firefighter of the Year in Waco.,51835,John Mabry,author,784,3700,Rep. John Mabry,John Mabry
8,8,8,HR 229,In memory of Taylor Carolyn Mosley of West.,51835,John Mabry,author,784,3700,Rep. John Mabry,John Mabry
9,9,9,HR 231,In memory of Dr. Erich Wilhelm Schwartze II of Waco.,51835,John Mabry,author,784,3700,Rep. John Mabry,John Mabry
10,10,10,HB 29,Relating to a health coverage or compensation supplementation program for active school employees.,51835,John Mabry,author,784,3700,Rep. John Mabry,John Mabry
11,11,11,HR 1,In memory of Vicki Lynn Mitchell of Lorena.,51835,John Mabry,author,783,3700,Rep. John Mabry,John Mabry
12,12,12,HR 2,Congratulating Joshua Koontz of Lorena for earning the rank of Eagle Scout.,51835,John Mabry,author,783,3700,Rep. John Mabry,John Mabry
13,13,13,HR 3,Congratulating John Smith of Lorena for earning the rank of Eagle Scout.,51835,John Mabry,author,783,3700,Rep. John Mabry,John Mabry
14,14,14,HR 4,Congratulating William Brett Batchelor of Lorena for earning the rank of Eagle Scout.,51835,John Mabry,author,783,3700,Rep. John Mabry,John Mabry
15,15,15,HR 5,Congratulating Taylor W. Brackeen of Lorena for earning the rank of Eagle Scout.,51835,John Mabry,author,783,3700,Rep. John Mabry,John Mabry
16,16,16,HR 6,Congratulating Tyler W. Brackeen of Lorena for earning the rank of Eagle Scout.,51835,John Mabry,author,783,3700,Rep. John Mabry,John Mabry
