Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 902,Relating to representatives of ex officio members of the Texas Committee on Energy Policy.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
1,1,1,HB 903,Relating to meetings of the Texas Committee on Energy Policy.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
2,2,2,HB 904,Relating to an arrest for the offense of public intoxication.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
3,3,3,HB 961,Relating to indemnity provisions in certain agreements for services relating to real property.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
4,4,4,HB 1178,Relating to the applicability of production limitations to certain marginal gas wells.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
5,5,5,HB 1179,Relating to the application of the oil production tax to new or expanded enhanced recovery projects.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
6,6,6,HB 1180,Relating to a limitation of liability of a licensed installer or servicer of a liquefied petroleum gas system in a motor vehicle.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
7,7,7,HB 1243,Relating to energy savings projects for local governments.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
8,8,8,HB 1496,Relating to certain exemptions from regulation under the Real Estate License Act.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
9,9,9,HB 1819,Relating to coverage under certain health benefit plans for massage therapy.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
10,10,10,HB 3482,Relating to the requirement that a taxing unit proposing to increase total ad valorem tax revenues hold a public hearing on the increase.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
11,11,11,HB 3483,Relating to the offense of interfering with child custody.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
12,12,12,HB 3484,Relating to the use and distribution of a regulated herbicide and certain pesticides.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
13,13,13,HB 3485,Relating to commissioning certain reserve deputy sheriffs as peace officers.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
14,14,14,HB 3486,Relating to the right of certain licensed peace officers to carry a concealed handgun.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
15,15,15,HB 3487,Relating to the distribution of and fees charged by health care providers or health facilities for certain medical or mental health records.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
16,16,16,HB 3488,Relating to the period of time in which a person has to apply for a tax refund or credit.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
17,17,17,HB 3489,Relating to the imposition of fees on certain pipelines.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
18,18,18,HB 3490,Relating to the Texas Experimental Research and Recovery Activity (TERRA) of the Railroad Commission of Texas.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
19,19,19,HB 3491,Relating to tax exemptions on oil and gas production:,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
20,20,20,HB 3492,Relating to the Texas Committee on Energy Policy and the Texas Energy Coordination Council.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
21,21,21,HB 3530,"Relating to energy savings projects for school districts, institutions of higher education, and state agencies.",20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
22,22,22,HCR 99,Commemorating the centennial of the commission of the Lavaca County Courthouse.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
23,23,23,HCR 257,Instructing the enrolling clerk of the house to make technical corrections to H.B. 3490.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
24,24,24,HR 421,Honoring the Decora Study Club.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
25,25,25,HR 422,Honoring the Mount Salem American Baptist Church on the occasion of its 125th anniversary.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
26,26,26,HR 481,"In memory of Tom O'Connor, Jr.",20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
27,27,27,HR 482,In memory of Dennis M. O'Connor.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
28,28,28,HR 483,In memory of Leo Welder.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
29,29,29,HR 793,Commemorating the 100th anniversary of St. Paul's Lutheran Church of Nordheim.,20370,Steve Holzheauser,author,75R,3295,Rep. Steve Holzheauser,Steve Holzheauser
