Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 12,Relating to the border prosecution unit.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
1,1,1,HB 243,Relating to the route a school bus takes when transporting a public school student.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
2,2,2,HB 244,"Relating to the lunch period for classroom teachers at the middle school, junior high school, or high school grade level.",68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
3,3,3,HB 245,Relating to a classroom teacher's lunch period.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
4,4,4,HB 333,Relating to certain procedures for defendants who successfully complete a period of state jail felony community supervision.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
5,5,5,HB 343,Relating to the transportation of public school students in certain vehicles.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
6,6,6,HB 344,Relating to the transportation of public school students.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
7,7,7,HB 676,Relating to School Bus Safety Week in public schools.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
8,8,8,HB 692,Relating to compensation under the Crime Victims' Compensation Act for damages to real property suffered as a result of a person evading arrest or detention.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
9,9,9,HB 713,Relating to the forfeiture of property used to facilitate or intended to be used to facilitate the commission of certain misdemeanor prostitution offenses.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
10,10,10,HB 714,Relating to certain bonuses offered to certain correctional officers employed by the Texas Department of Criminal Justice.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
11,11,11,HB 715,Relating to the disposition of certain surplus property by the Department of Public Safety to certain local governments.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
12,12,12,HB 1377,Relating to a restriction on certain accommodations in accessible hotel guest rooms; providing a civil penalty.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
13,13,13,HB 2321,"Relating to regulation of the sale, distribution, possession, use, and advertising of vapor products; authorizing a fee; creating offenses.",68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
14,14,14,HB 2698,Relating to the existing debt allotment under the foundation school program.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
15,15,15,HB 3037,Relating to the border prosecution unit.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
16,16,16,HB 3505,Relating to the regulation of crafted precious metal dealers.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
17,17,17,HB 3522,Relating to photo identification requirements for certain stored value card purchases.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
18,18,18,HB 3526,Relating to requiring photo identification for certain card purchases.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
19,19,19,HB 3938,Relating to single premium term life insurance offered in connection with certain consumer loans.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
20,20,20,HCR 60,Honoring the Garza family of Peñitas for their record of accomplishments in higher education.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
21,21,21,HR 337,Commemorating the centennial of the city of La Feria.,68271,Oscar Longoria,author,84R,2485,Rep. Oscar Longoria,Oscar Longoria
