Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HCR 11,Urging the federal government to grant a conditional green card to certain noncitizens to allow them to enlist in the United States armed forces and urging the federal government to award citizenship to these immigrants upon the completion of four years of honorable military service.,20094,Will Hartnett,author,821,3170,Rep. Will Hartnett,Will Hartnett
1,1,1,HB 34,"Relating to funding for basic civil legal services, indigent defense, and judicial technical support through certain fees and court costs and to the establishment of the judicial access and improvement account.",20094,Will Hartnett,author,821,3170,Rep. Will Hartnett,Will Hartnett
2,2,2,HCR 22,Commending the members of the Texas Supreme Court for their actions in support of legal aid services and honoring them for their work in promoting access to justice for the state's most vulnerable citizens.,20094,Will Hartnett,coauthor,821,3170,Rep. Will Hartnett,Will Hartnett
3,3,3,HJR 13,Proposing a constitutional amendment providing for the election and staggering of terms of county commissioners following a change in boundaries of a commissioners precinct.,20094,Will Hartnett,coauthor,821,3170,Rep. Will Hartnett,Will Hartnett
4,4,4,HB 244,Relating to the responsibilities of the Department of Family and Protective Services as trustee of the Parrie Haynes Trust.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
5,5,5,HB 322,Relating to the eligibility of a former or retired statutory probate court judge for assignment as a visiting judge.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
6,6,6,HB 372,Relating to the rule against perpetuities.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
7,7,7,HB 691,Relating to testimony or the production of documents before a legislative committee.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
8,8,8,HB 719,Relating to trial by special judge of certain matters.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
9,9,9,HB 720,Relating to the designation of a person as a vexatious litigant.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
10,10,10,HB 962,Relating to rules regarding return of service.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
11,11,11,HB 963,Relating to the costs associated with proceedings regarding cruelly treated animals.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
12,12,12,HB 964,Relating to the effect of indexing notices of lis pendens.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
13,13,13,HB 972,Relating to the cancellation of travel club membership agreements; providing a civil penalty.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
14,14,14,HB 1111,Relating to a tenant's failure to pay rent during an appeal of an eviction for nonpayment of rent after filing a pauper's affidavit.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
15,15,15,HB 1325,"Relating to payment of the costs for services of a guardian ad litem, court visitor, and attorney ad litem in a guardianship proceeding.",20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
16,16,16,HB 1751,Relating to payment by a water control and improvement district for certain damages caused by the district's operation of a sanitary sewer system.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
17,17,17,HB 1831,Relating to public school child care.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
18,18,18,HB 1835,Relating to trusts.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
19,19,19,HB 1837,Relating to guardianships and alternatives to guardianship for persons who have physical disabilities or who are incapacitated.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
20,20,20,HB 1841,Relating to the taxability of Internet hosting.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
21,21,21,HB 1858,"Relating to the creation, administration, and interpretation of powers of attorney, including statutory powers of attorney.",20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
22,22,22,HB 1931,Relating to a person who may serve as a special judge in certain civil and family law matters.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
23,23,23,HB 2028,Relating to an additional fee for filing civil cases in certain Rockwall County courts.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
24,24,24,HB 2046,Relating to decedents' estates.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
25,25,25,HB 2174,"Relating to funding for basic civil legal services, indigent defense, and judicial technical support through certain fees and court costs and to the establishment of the judicial access and improvement account.",20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
26,26,26,HB 2195,Relating to requirements for certain arrangements or agreements of certain regional transportation authorities.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
27,27,27,HB 2372,Relating to the recusal or disqualification of a statutory probate court judge and subsequent assignment of another judge.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
28,28,28,HB 2681,Relating to certain information provided in certain insurance rate filings.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
29,29,29,HB 2725,Relating to the determination of incompetency in criminal cases.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
30,30,30,HB 2726,Relating to liability of an employee of an independent contractor of a transportation entity.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
31,31,31,HB 2759,"Relating to the nonsubstantive revision of provisions of the Texas Probate Code relating to durable powers of attorney, guardianships, and other related proceedings and alternatives, and the redesignation of certain other provisions of the Texas Probate Code, including conforming amendments and repeals.",20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
32,32,32,HB 2899,Relating to decedents' estates.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
33,33,33,HB 2900,Relating to guardianship matters and proceedings.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
34,34,34,HB 3141,Relating to the registration and protection of trademarks.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
35,35,35,HCR 158,Urging the federal government to grant a conditional green card to certain noncitizens to allow them to enlist in the United States armed forces and urging the federal government to award citizenship to these immigrants upon the completion of four years of honorable military service.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
36,36,36,HCR 182,Instructing the enrolling clerk of the senate to make corrections in S.B. No. 1198.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
37,37,37,HJR 67,Proposing a constitutional amendment to authorize the legislature to set the salary of the lieutenant governor and the speaker of the house of representatives.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
38,38,38,HJR 90,Proposing a constitutional amendment providing for an exception from the limitation on the maximum principal amount of home equity loans and home equity lines of credit for the refinancing of certain loans secured by the homestead.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
39,39,39,HR 933,Congratulating Webelos Scouts of Cub Scout Pack No. 710 in Dallas on attaining the Arrow of Light Award.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
40,40,40,HR 1442,Commending the Service Learning Adventures in North Texas 45 initiative for promoting community service among young people.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
41,41,41,HR 2690,"Suspending limitations on conference committee jurisdiction, S.B. No. 1198.",20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
42,42,42,HB 215,Relating to photograph and live lineup identification procedures in criminal cases.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
43,43,43,HB 690,Relating to the punishment for the offense of graffiti.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
44,44,44,HB 748,"Relating to a criminal defendant's incompetency to stand trial, to certain related time credits, and to the maximum period allowed for restoration of the defendant to competency.",20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
45,45,45,HB 884,Relating to a limited waiver of sovereign immunity for state and local governmental entities in certain employment lawsuits filed by nurses.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
46,46,46,HB 1427,Relating to the designation of a responsible third party.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
47,47,47,HB 1454,Relating to the hotel occupancy tax on the price paid for a hotel room.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
48,48,48,HB 1721,Relating to protective orders for certain victims of stalking or sexual assault.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
49,49,49,HB 2177,Relating to certain claims against persons licensed as real estate brokers and salespersons.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
50,50,50,HB 3018,Relating to a policy of a school district concerning possession or use of a telecommunications device by a student.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
51,51,51,HB 3172,Relating to protective orders.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
52,52,52,HB 3341,"Relating to the rebate, refund, or payment of tax proceeds to a qualified hotel project.",20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
53,53,53,HB 3346,Relating to certain information available to the public on a central database containing information about sex offenders.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
54,54,54,HB 3467,Relating to restrictions on school districts making available to students food containing industrially produced trans fat.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
55,55,55,HR 424,Honoring Bruce R. Sherbet for his outstanding service as the elections administrator for Dallas County.,20094,Will Hartnett,author,82R,3170,Rep. Will Hartnett,Will Hartnett
56,56,56,HB 5,Relating to the Interstate Health Care Compact.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
57,57,57,HB 7,"Relating to the prosecution, punishment, and certain criminal and civil consequences of offenses involving or related to the trafficking of persons and to certain protections for victims of those offenses.",20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
58,58,58,HB 11,Relating to reports filed with the comptroller regarding certain alcoholic beverage sales; providing a penalty.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
59,59,59,HB 400,Relating to flexibility for public schools to administer primary and secondary education efficiently.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
60,60,60,HB 670,Relating to the elimination of smoking in certain workplaces and public places; providing penalties.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
61,61,61,HB 887,Relating to registration of a motor vehicle alleged to have been involved in a violation detected by a photographic traffic signal enforcement system.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
62,62,62,HB 1013,Relating to the powers and duties of the Texas Medical Board and the regulation of certain persons licensed by the board.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
63,63,63,HB 1353,Relating to speed limits.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
64,64,64,HB 1451,Relating to the licensing and regulation of certain dog and cat breeders; providing penalties.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
65,65,65,HB 1937,Relating to prosecution and punishment for the offense of official oppression by the intrusive touching of persons seeking access to public buildings and transportation; providing penalties.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
66,66,66,HB 2557,Relating to a suit for possession of or access to a child by a grandparent.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
67,67,67,HB 3746,Relating to investigations of certain offenses involving the Internet-based sexual exploitation of a minor; creating the Internet crimes against children account to support those activities.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
68,68,68,HCR 18,Urging Congress to propose and submit to the states an amendment to the United States Constitution providing for a federal balanced budget.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
69,69,69,HCR 60,Urging Congress to propose and submit to the states for ratification the Parental Rights Amendment to the U.S. Constitution.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
70,70,70,HCR 126,In memory of the Honorable Edmund Kuempel of Seguin.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
71,71,71,HJR 135,Proposing a constitutional amendment relating to an individual's or a religious organization's freedom of religion.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
72,72,72,HR 1668,Recognizing Jonathan Neerman for his service as chair of the Dallas County Republican Party.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
73,73,73,HR 2054,Congratulating Kimberly Locus on the occasion of her retirement as executive director of the Dallas County Republican Party.,20094,Will Hartnett,coauthor,82R,3170,Rep. Will Hartnett,Will Hartnett
74,74,74,SB 286,Relating to attorney's fees and other costs in guardianship proceedings.,20094,Will Hartnett,sponsor,82R,3170,Rep. Will Hartnett,Will Hartnett
75,75,75,SB 519,Relating to the period during which a motion for a new trial in a criminal proceeding in a justice or municipal court must be made.,20094,Will Hartnett,sponsor,82R,3170,Rep. Will Hartnett,Will Hartnett
76,76,76,SB 578,Relating to the testimony of children in criminal cases.,20094,Will Hartnett,sponsor,82R,3170,Rep. Will Hartnett,Will Hartnett
77,77,77,SB 1140,Relating to payment by a water control and improvement district for certain damages caused by the district's operation of a sanitary sewer system.,20094,Will Hartnett,sponsor,82R,3170,Rep. Will Hartnett,Will Hartnett
78,78,78,SB 1187,Relating to the effect of indexing notices of lis pendens.,20094,Will Hartnett,sponsor,82R,3170,Rep. Will Hartnett,Will Hartnett
79,79,79,SB 1196,Relating to guardianships and alternatives to guardianship for persons who have physical disabilities or who are incapacitated.,20094,Will Hartnett,sponsor,82R,3170,Rep. Will Hartnett,Will Hartnett
80,80,80,SB 1197,Relating to trusts.,20094,Will Hartnett,sponsor,82R,3170,Rep. Will Hartnett,Will Hartnett
81,81,81,SB 1198,Relating to decedents' estates.,20094,Will Hartnett,sponsor,82R,3170,Rep. Will Hartnett,Will Hartnett
82,82,82,SB 1216,Relating to determination of the validity and enforceability of a contract containing an arbitration agreement in suits for dissolution of marriage and certain suits affecting the parent-child relationship.,20094,Will Hartnett,sponsor,82R,3170,Rep. Will Hartnett,Will Hartnett
83,83,83,SB 82,Relating to the prosecution of the offense of stalking.,20094,Will Hartnett,sponsor,82R,3170,Rep. Will Hartnett,Will Hartnett
84,84,84,SB 122,Relating to postconviction forensic DNA analysis.,20094,Will Hartnett,sponsor,82R,3170,Rep. Will Hartnett,Will Hartnett
