Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 5,Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education; making an appropriation.,20837,Diane Patrick,coauthor,832,4050,Rep. Diane Patrick,Diane Patrick
1,1,1,HB 638,Relating to the establishment of an advisory committee to study the feasibility of requiring dental examinations for certain public school students.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
2,2,2,HB 639,Relating to the eligibility requirements for admission of undergraduate students to a general academic teaching institution.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
3,3,3,HB 640,Relating to public school accountability and end-of-course assessment instruments.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
4,4,4,HB 641,Relating to the number of charters the State Board of Education may grant for open-enrollment charter schools.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
5,5,5,HB 642,Relating to continuing education requirements for certain educators.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
6,6,6,HB 643,Relating to the name of The Texas A&M University System Health Science Center Baylor College of Dentistry.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
7,7,7,HB 644,"Relating to common requirements applicable to waivers, exemptions, and other tuition or fee benefits.",20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
8,8,8,HB 645,"Relating to authorization for granting, in response to petitions by parents, campus charters for certain public school campuses identified as unacceptable.",20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
9,9,9,HB 646,Relating to the requirements for members appointed to the Texas State Board of Examiners of Psychologists.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
10,10,10,HB 647,Relating to employment of persons by open-enrollment charter schools.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
11,11,11,HB 1017,Relating to suspending public school accountability ratings for the 2012-2013 school year.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
12,12,12,HB 1018,Relating to the establishment of community partnerships and the development of policy recommendations for increasing physical activity and improving fitness among public school students.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
13,13,13,HB 1019,Relating to conforming the eligibility under a major events trust fund of a National Collegiate Athletic Association Division I Football Bowl Subdivision postseason event with the changes to the Bowl Championship Series system.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
14,14,14,HB 1751,Relating to the public school educator excellence innovation program.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
15,15,15,HB 1752,Relating to creating the Texas Teacher Residency Program.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
16,16,16,HB 1753,Relating to authorizing the board of regents of The University of Texas System to acquire certain property in the city of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
17,17,17,HB 1754,Relating to the regular program adjustment factor under the Foundation School Program.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
18,18,18,HB 1755,Relating to authorizing the appointment of a public probate administrator; authorizing fees.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
19,19,19,HB 2549,Relating to the periodic review and revision of college and career readiness standards in public education.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
20,20,20,HB 2550,Relating to the consolidation of the Higher Education Enrollment Assistance Program and the Higher Education Assistance Plan and the transfer of certain enrollment assistance duties to institutions of higher education and to measures to enhance medical education.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
21,21,21,HB 2551,Relating to the repeal of the Texas B-On-time student loan program.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
22,22,22,HB 2552,Relating to administration of certain state assessment instruments only to a scientifically valid statistical sample of students.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
23,23,23,HB 2553,Relating to the administration of certain state assessment instruments to public school students in certain grades.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
24,24,24,HB 2554,Relating to certain prekindergarten programs offered by a school district.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
25,25,25,HB 2555,Relating to a study and report regarding tuition and fee exemptions for certain military personnel and their dependents.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
26,26,26,HCR 222,Instructing the enrolling clerk of the senate to make corrections in S.B. No. 1159.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
27,27,27,HR 10,Honoring Robert Griffin III for winning the 2011 Heisman Trophy.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
28,28,28,HR 25,In memory of Tom Weeks Foster of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
29,29,29,HR 26,"In memory of Thomas Carson Edmondson, Jr., of Arlington.",20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
30,30,30,HR 27,In memory of Dr. Charles Richard Knerr of Pantego.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
31,31,31,HR 28,In memory of Brenda Sue Davis of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
32,32,32,HR 29,In memory of James L. Bearden of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
33,33,33,HR 30,In memory of Ralph H. Burnette of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
34,34,34,HR 31,Commemorating the opening of College Park Center at The University of Texas at Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
35,35,35,HR 32,"In memory of Jack Edwin Harris, Sr., of Arlington.",20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
36,36,36,HR 33,"In memory of Dr. Kenneth Rochell Leggett, Jr.",20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
37,37,37,HR 34,In memory of Arabella Davis of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
38,38,38,HR 35,In memory of Robbie Inez Risinger of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
39,39,39,HR 36,In memory of Cherry Rainone of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
40,40,40,HR 37,In memory of Charline Johnston of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
41,41,41,HR 38,In memory of former Arlington mayor Harold E. Patterson.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
42,42,42,HR 39,In memory of Margaret Ruth Williams Meador of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
43,43,43,HR 40,"In memory of William T. Bryant, Jr., of Arlington.",20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
44,44,44,HR 41,In memory of Dr. Clay Edward Ellis of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
45,45,45,HR 42,"In memory of Martha ""Marty"" Barron Bondurant.",20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
46,46,46,HR 43,In memory of Dr. Paul Thomas Bontley of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
47,47,47,HR 158,"Recognizing January 30, 2013, as Team Arlington Day at the State Capitol.",20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
48,48,48,HR 315,"Recognizing February 6, 2013, as Tarrant County Day at the State Capitol.",20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
49,49,49,HR 488,Recognizing the 2013 Bob Bullock Scholars of Baylor University and commending all those associated with the program for their contributions to this state's governmental process.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
50,50,50,HR 493,"Recognizing February 27, 2013, as Baylor Day at the Capitol.",20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
51,51,51,HR 973,In memory of Tommy Cantrell of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
52,52,52,HR 974,In memory of Rebecca Watson Carroll of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
53,53,53,HR 975,In memory of former Arlington city council member Gene Patrick.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
54,54,54,HR 976,In memory of Janice Thompson of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
55,55,55,HR 977,In memory of Medal of Honor recipient Colonel James L. Stone of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
56,56,56,HR 978,In memory of Lynne Ann Pennington of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
57,57,57,HR 979,In memory of Robert H. Korman of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
58,58,58,HR 985,Recognizing March 2013 as Texas Public Schools Month.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
59,59,59,HR 1011,Recognizing the Texas Rangers baseball club for its successful 2012 season.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
60,60,60,HR 1081,Congratulating James D. Spaniolo on his retirement as president of The University of Texas at Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
61,61,61,HR 1482,Commemorating the 90th anniversary of the Rotary Club of Arlington.,20837,Diane Patrick,author,83R,4050,Rep. Diane Patrick,Diane Patrick
