Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,SB 188,Relating to a promise to appear in court for speeding offenses.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
1,1,1,SB 189,Relating to the amount of sick leave for police officers employed by certain municipalities.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
2,2,2,SB 190,Relating to sales and use tax information provided by the comptroller of public accounts to certain municipalities.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
3,3,3,SB 191,Relating to the demolition of certain sports and community venues.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
4,4,4,SB 192,Relating to the Texas Mutual Insurance Company and the application of certain statutes to the Texas Mutual Insurance Company.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
5,5,5,SB 193,Relating to reservations of the state ceiling and priority carryforward classifications for certain projects under the private activity bond allocation program.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
6,6,6,SB 246,Relating to the management and maintenance of certain land located south of the Sam Houston Building by the State Preservation Board.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
7,7,7,SB 259,"Relating to the creation, purpose, implementation, and funding of the County Park Beautification and Improvement Program.",-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
8,8,8,SB 317,"Relating to allowing the State Preservation Board to purchase, lease, or maintain indoor plants for the Capitol or Capitol extension.",-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
9,9,9,SB 336,Relating to the notice required for the lease of real property by certain counties when responding to particular emergency circumstances.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
10,10,10,SB 469,Relating to the creation by the Texas Higher Education Coordinating Board of a certificate of recognition for persons who contribute certain gifts or donations to public institutions of higher education.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
11,11,11,SB 470,Relating to the submission of uniform financial reports.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
12,12,12,SB 471,Relating to certain information reporting requirements regarding workers' compensation claims.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
13,13,13,SB 472,Relating to the application of the sales and use tax to the transfer of certain tangible personal property.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
14,14,14,SB 572,Relating to the eligibility for unemployment benefits of individuals who are unemployed due to certain labor disputes.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
15,15,15,SB 573,Relating to an interim study concerning the breeding of white-tailed and mule deer in this state.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
16,16,16,SB 574,Relating to deer breeding operations; providing a penalty.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
17,17,17,SB 818,"Relating to participation and credit in, contributions to, and benefits and administration of the Texas County and District Retirement System.",-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
18,18,18,SB 902,Relating to the continuation and functions of the Prepaid Higher Education Tuition Board.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
19,19,19,SB 903,Relating to the continuation and functions of the Office of State-Federal Relations and the administrative attachment of that agency to the office of the governor.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
20,20,20,SB 904,Relating to the continuation and functions of the Texas Alcoholic Beverage Commission; providing penalties.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
21,21,21,SB 906,Relating to the licensing and regulation of structural pest control by the Department of Agriculture and the abolition of the Texas Structural Pest Control Board.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
22,22,22,SB 908,Relating to the continuation and functions of the State Office of Risk Management.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
23,23,23,SB 913,Relating to the continuation and functions of the Texas State Library and Archives Commission.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
24,24,24,SB 915,"Relating to the powers and duties of, and the entities reviewed by, the Sunset Advisory Commission.",-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
25,25,25,SB 924,Relating to rules and policies adopted by state agencies regarding engineering or architectural errors or omissions.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
26,26,26,SB 925,Relating to the time a person may be detained in custody for a preliminary examination.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
27,27,27,SB 926,Relating to the issuance and use of temporary cardboard tags on vehicles; providing penalties.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
28,28,28,SB 953,Relating to the application of the sales tax to services for repairing and remodeling certain historic commercial properties.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
29,29,29,SB 976,Relating to the public retirement system of certain municipalities.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
30,30,30,SB 1134,"Relating to the nonsubstantive revision of certain local laws concerning special districts, including conforming amendments.",-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
31,31,31,SB 1135,Relating to a nonsubstantive revision of statutes relating to business and commerce; including conforming amendments.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
32,32,32,SB 1136,"Relating to the nonsubstantive revision of statutes relating to the Texas Department of Insurance, the business of insurance, and certain related businesses, to nonsubstantive additions to and corrections in the codified Insurance Code, and to conforming the provisions of that code that were codified by the 79th Legislature to other Acts of that legislature, including conforming amendments, repeals, and penalties.",-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
33,33,33,SB 1177,Relating to a pilot test of an advanced control technology for the reduction of nitrogen oxides emissions.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
34,34,34,SB 1261,Relating to the nomination of a project or activity of a qualified business for designation as an enterprise project.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
35,35,35,SB 1262,Relating to the enterprise zone program.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
36,36,36,SB 1263,Relating to regulation and licensing of certain insurance agents.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
37,37,37,SB 1264,Relating to the authority of a taxing unit to make a loan to the board of directors of a tax increment financing reinvestment zone for deposit in the tax increment fund for the zone.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
38,38,38,SB 1265,Relating to the practice of optometry and therapeutic optometry and the administration by other health care professionals of treatments ordered by an optometrist or therapeutic optometrist.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
39,39,39,SB 1266,Relating to pass-through financing and the designation and operation of transportation reinvestment zones.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
40,40,40,SB 1423,Relating to funds exempt from the Public Funds Investment Act.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
41,41,41,SB 1424,Relating to the municipalities authorized to use the other events trust fund to attract certain sporting events and to the comptroller of public accounts' responsibilities regarding those events.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
42,42,42,SB 1425,Relating to economic impact studies and other financial issues affecting municipalities and counties that attempt to recruit or retain special events.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
43,43,43,SB 1435,"Relating to the creation, powers, and funding of a metropolitan area mobility authority; authorizing a tax.",-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
44,44,44,SB 1478,Relating to authorizing certain nonprofit organizations to conduct charitable poker tournaments; providing penalties.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
45,45,45,SB 1479,Relating to the application of the sales and use tax to the repair and remanufacture of industrial and printing rollers.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
46,46,46,SB 1480,Relating to the boundaries of Texas Department of Transportation districts.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
47,47,47,SB 1481,Relating to payments to nursing facilities based on TILE classifications assigned to residents of those facilities.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
48,48,48,SB 1482,Relating to the acquisition of toll projects and real property by the Texas Department of Transportation and regional mobility authorities.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
49,49,49,SB 1732,Relating to fees for copies of certain records and research protected by copyright and owned by the State Preservation Board.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
50,50,50,SB 1807,Relating to parental approval of a student's participation in human sexuality instruction in public schools.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
51,51,51,SB 1808,"Relating to the creation, powers, and funding of the Metroplex Area Mobility Authority and to requiring the Dallas-Fort Worth Metroplex to be included in a single Texas Department of Transportation district; authorizing a tax.",-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
52,52,52,SB 1809,Relating to the implementation of a project plan or financing plan for a reinvestment zone under the Tax Increment Financing Act and the granting of exemptions from ad valorem taxes imposed on real property in a reinvestment zone under that Act.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
53,53,53,SB 2052,Relating to the creation of the Northern Trinity Groundwater Conservation District.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
54,54,54,SCR 9,Honoring the Sunset Advisory Commission for its 30 years of service to the State of Texas.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
55,55,55,SCR 85,Recalling S.B. No. 924 from the governor for further consideration.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
56,56,56,SJR 11,Proposing a constitutional amendment relating to appropriations for the preservation and perpetuation of certain items of historical value; allowing the legislature and state agencies to accept on behalf of the state gifts of items of historical value and contributions to purchase such items.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
57,57,57,SR 4,Recognizing Everman Independent School District on the occasion of its 100th anniversary.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
58,58,58,SR 57,"Recognizing January 31, 2007, as Team Arlington Day at the State Capitol.",-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
59,59,59,SR 151,Welcoming delegates from our state's scouting troops to Austin on the occasion of the 100th anniversary of the World Scouting Movement.,-1,Kim Brimer,author,80R,1100,Sen. Kim Brimer,Kim Brimer
