Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 12,Relating to an employee's transportation and storage of certain firearms or ammunition while on certain property owned or controlled by the employee's employer.,54840,Stephen Frost,author,811,2860,Rep. Stephen Frost,Stephen Frost
1,1,1,HB 1074,Relating to the use of bulletproof glass in certain vehicles purchased by the Department of Public Safety.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
2,2,2,HB 1075,Relating to service of process at the registered office of certain registered agents.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
3,3,3,HB 1076,Relating to the creation of the offense of obstruction of or retaliation against a process server.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
4,4,4,HB 1147,Relating to conduct constituting the offense of dog fighting and to the criminal and civil consequences of committing that offense.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
5,5,5,HB 1301,Relating to an employee's transportation and storage of certain firearms or ammunition while on certain property owned or controlled by the employee's employer.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
6,6,6,HB 1302,Relating to the authority of certain school districts to enter into property tax abatement agreements in connection with realigned or closed military facilities.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
7,7,7,HB 1842,Relating to the authority of certain school districts to enter into property tax abatement agreements in connection with realigned or closed military facilities.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
8,8,8,HB 2551,Relating to certain powers of the Red River Redevelopment Authority.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
9,9,9,HB 2565,Relating to the rights and liabilities of the parties in a suit for dissolution of a marriage and certain post-dissolution proceedings.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
10,10,10,HB 2566,Relating to the rights of spouses and claims for reimbursement in relation to separate and community property.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
11,11,11,HB 2567,Relating to attorney's fees in certain postjudgment proceedings.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
12,12,12,HB 2568,Relating to the marital property interest in certain employee benefits.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
13,13,13,HB 2580,Relating to the establishment of a peace officer employment opportunity Internet website by the Texas Workforce Commission.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
14,14,14,HB 2619,"Relating to the nonsubstantive revision of certain local laws concerning special districts, including conforming amendments.",54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
15,15,15,HB 2620,"Relating to the creation, administration, powers, duties, and operation of the Riverbend Water Resources District; providing authority to issue bonds and exercise the power of eminent domain.",54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
16,16,16,HB 3154,Relating to certain policies for bailiffs and the appointment of or request for bailiffs for certain courts.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
17,17,17,HB 3174,Relating to the regulation of certain telecommunicators; providing penalties.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
18,18,18,HB 3193,Relating to an award of attorney's fees in a suit for partition of real estate.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
19,19,19,HB 3604,Relating to the evaluation of potential foster parents and adoptive parents.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
20,20,20,HB 3605,Relating to certain personnel policies of the Texas Department of Criminal Justice.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
21,21,21,HB 3800,Relating to the designation of a portion of U.S. Highway 59 as the Trooper Scott Burns Memorial Highway.,54840,Stephen Frost,author,81R,2860,Rep. Stephen Frost,Stephen Frost
