Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HJR 11,Proposing a constitutional amendment relating to the use of the assets of certain associations established by the legislature of this state for the purpose of providing certain insurance coverage.,80871,Ken Legler,author,821,3550,Rep. Ken Legler,Ken Legler
1,1,1,HR 286,Honoring the Pasadena Bay-Area Junior Forum on the 50th anniversary of its founding.,80871,Ken Legler,author,821,3550,Rep. Ken Legler,Ken Legler
2,2,2,HB 41,Relating to prosecution and punishment for the offense of official oppression by the intrusive touching of persons seeking access to public buildings and transportation; providing penalties.,80871,Ken Legler,coauthor,821,3550,Rep. Ken Legler,Ken Legler
3,3,3,HCR 5,Urging Congress to take appropriate action to ensure acceptable treatment of the public by personnel of the Transportation Security Administration.,80871,Ken Legler,coauthor,821,3550,Rep. Ken Legler,Ken Legler
4,4,4,HB 124,Relating to payment for health care services and participation in a health care system.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
5,5,5,HB 125,Relating to the regulatory analysis of rules proposed by the Texas Commission on Environmental Quality.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
6,6,6,HB 126,Relating to required drug testing for applicants and recipients of unemployment compensation benefits.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
7,7,7,HB 1014,Relating to appointment of a municipal judge to serve as a visiting justice of the peace in certain proceedings involving misdemeanor traffic offenses.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
8,8,8,HB 1035,Relating to the proof of identity required of an applicant for a driver's license.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
9,9,9,HB 1036,Relating to eligibility to file a sworn complaint with the Texas Ethics Commission.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
10,10,10,HB 1184,Relating to a limitation on the maximum appraised value of real property for ad valorem tax purposes of 105 percent of the appraised value of the property for the preceding tax year.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
11,11,11,HB 1229,Relating to equal parenting orders in suits affecting the parent-child relationship.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
12,12,12,HB 1508,Relating to authorizing certain public junior colleges to offer a baccalaureate degree in nursing.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
13,13,13,HB 1592,Relating to the members of the State Securities Board.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
14,14,14,HB 1701,Relating to an exemption from the physical demonstration of proficiency portion of the proficiency examination to obtain or renew a concealed handgun license for certain persons.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
15,15,15,HB 2240,Relating to an optional procedure for the issuance of a permit by a certain county for the movement of oversize or overweight vehicles.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
16,16,16,HB 2494,Relating to the recovery of fraudulently obtained unemployment benefits.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
17,17,17,HB 2530,Relating to the regulation of foundation repair contractors; providing a penalty.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
18,18,18,HB 2955,Relating to liability for obtaining improper unemployment compensation benefits.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
19,19,19,HB 2956,Relating to the recovery of fraudulently obtained unemployment benefits or of taxes or fees owed to the state.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
20,20,20,HB 3165,Relating to notice requirements for licensed lenders of deferred presentment transactions and motor vehicle certificate of title loans.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
21,21,21,HB 3343,Relating to the disclosure of certain attorney's fees and expenses paid by the Texas Windstorm Insurance Association.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
22,22,22,HB 3399,Relating to the requirements for grant programs funded through the Texas emissions reduction plan.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
23,23,23,HB 3633,Relating to participation in retirement programs by certain employees.,80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
24,24,24,HCR 135,"Honoring Bill Bailey, retiring constable for Precinct 8 of Harris County.",80871,Ken Legler,author,82R,3550,Rep. Ken Legler,Ken Legler
