Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 9,Relating to authorizing certain attorneys representing the state to openly carry a handgun.,65836,Lance Gooden,author,833,2020,Rep. Lance Gooden,Lance Gooden
1,1,1,HB 10,Relating to the right of a county to intervene in an original rate proceeding.,65836,Lance Gooden,author,833,2020,Rep. Lance Gooden,Lance Gooden
2,2,2,HR 1,Commending Marie Ballard for her service to the Terrell community.,65836,Lance Gooden,author,833,2020,Rep. Lance Gooden,Lance Gooden
3,3,3,HB 31,Relating to the right of a county to intervene in an original rate proceeding.,65836,Lance Gooden,author,832,2020,Rep. Lance Gooden,Lance Gooden
4,4,4,HB 34,Relating to authorizing certain attorneys representing the state to openly carry a handgun.,65836,Lance Gooden,author,831,2020,Rep. Lance Gooden,Lance Gooden
5,5,5,HR 190,Congratulating Fay and Jimmy Beavers of Kemp on their 50th wedding anniversary.,65836,Lance Gooden,author,831,2020,Rep. Lance Gooden,Lance Gooden
6,6,6,HR 261,Congratulating Jeff and Jean Riggs on their 25th wedding anniversary.,65836,Lance Gooden,author,831,2020,Rep. Lance Gooden,Lance Gooden
7,7,7,HB 70,Relating to appropriating money to the Texas A&M Forest Service to assist volunteer fire departments during the next state fiscal biennium.,65836,Lance Gooden,coauthor,831,2020,Rep. Lance Gooden,Lance Gooden
8,8,8,HB 73,Relating to appropriating money to the Texas A&M Forest Service to be used to assist volunteer fire departments during the current state fiscal biennium.,65836,Lance Gooden,coauthor,831,2020,Rep. Lance Gooden,Lance Gooden
9,9,9,HB 912,Relating to images captured by unmanned aircraft and other images and recordings; providing penalties.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
10,10,10,HB 1082,Relating to the prosecution and punishment of the offense of intoxication assault.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
11,11,11,HB 1176,Relating to a presumption that applies to certain conduct involving certain controlled substances that endangers a child.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
12,12,12,HB 1177,Relating to the authority of general-law municipalities to restrict sex offenders from child safety zones in the municipality.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
13,13,13,HB 1178,Relating to municipal judicial and law enforcement authority on a segment of a highway or street that abuts property located in a municipality.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
14,14,14,HB 1456,Relating to the right of a county to intervene in an original rate proceeding.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
15,15,15,HB 1457,Relating to expenses considered to determine net income for purposes of a rate proceeding for an investor-owned water and sewer utility.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
16,16,16,HB 1458,Relating to the designation of U.S. Highway 175 in Kaufman County as the Veterans Memorial Highway.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
17,17,17,HB 1459,Relating to the exemption from ad valorem taxation of certain real property leased to and used by charitable organizations.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
18,18,18,HB 1460,Relating to the use of land and water for wildlife management.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
19,19,19,HB 1845,Relating to capital murder of a prosecuting attorney or an assistant prosecuting attorney.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
20,20,20,HB 2063,Relating to authorizing certain attorneys representing the state to openly carry a handgun.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
21,21,21,HB 2064,Relating to an unsworn declaration made by an employee of a state agency or political subdivision or a private process server in the performance of the employee's or server's job duties.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
22,22,22,HB 2065,Relating to the creation of the offense of obstruction of or retaliation against a process server.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
23,23,23,HB 2066,Relating to the process server review board.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
24,24,24,HB 2067,Relating to the liability of a person granting access to a gated community to a process server.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
25,25,25,HB 2327,Relating to court costs imposed on conviction and deposited to the courthouse security fund; increasing fees.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
26,26,26,HB 2328,Relating to the use of a public school student's performance on an end-of-course assessment instrument in determining the student's final grade for the course.,65836,Lance Gooden,author,83R,2020,Rep. Lance Gooden,Lance Gooden
