Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 152,Relating to the authority of the voters of certain counties to authorize the county to regulate the sale and use of fireworks; providing penalties.,37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
1,1,1,HB 153,Relating to the adoption of noise regulations by certain counties; providing a criminal penalty; authorizing a fee.,37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
2,2,2,HB 214,Relating to the use of a portable wireless communication device while operating a motor vehicle; creating an offense; providing penalties.,37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
3,3,3,HB 215,Relating to waiving the fee for a fishing license for residents of this state who are at least 65 years of age.,37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
4,4,4,HB 312,Relating to electronic voter registration.,37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
5,5,5,HB 399,Relating to taxes wholly or partly deposited to the credit of the state highway fund; increasing the rates of the gasoline and diesel fuel taxes and authorizing the increase or decrease of those rates in subsequent years.,37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
6,6,6,HB 401,Relating to certain fees deposited to the credit of the state highway fund; increasing motor vehicle registration fees.,37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
7,7,7,HB 581,Relating to the manner in which a bail bond or personal bond is forfeited.,37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
8,8,8,HB 643,Relating to the procedures for discharging bail in certain criminal proceedings.,37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
9,9,9,HB 1548,Relating to comprehensive reviews of certain special districts.,37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
10,10,10,HB 1709,"Relating to the closing, abandoning, and vacating of a public road by a county; authorizing the imposition of a fee.",37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
11,11,11,HB 1859,Relating to the production of the index of the parties to all suits by the clerk of a district court; authorizing a fee.,37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
12,12,12,HB 2351,Relating to conflicts of interest and discrimination policies for an ethics or medical committee review of an advance directive.,37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
13,13,13,HB 2441,Relating to voting rights and eligibility for office of residents of certain districts subject to a strategic partnership agreement.,37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
14,14,14,HB 2528,Relating to the authority of a water district to accept donations to fund certain economic development programs.,37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
15,15,15,HB 2536,Relating to jurisdiction in an eminent domain proceeding in Harris County.,37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
16,16,16,HCR 92,Congratulating Dr. Stephen C. Head on his appointment as president of the Lone Star College System.,37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
17,17,17,HJR 24,"Proposing a constitutional amendment dedicating revenue derived from the taxes imposed on the sale, use, or rental of motor vehicles to the state highway fund and limiting the permissible uses of certain money in the fund.",37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
18,18,18,HJR 48,"Proposing a constitutional amendment limiting the permissible uses of the state highway fund, including further limiting the use of additional tax and fee revenue attributable to changes to certain state taxes and fees, to increase revenue for nontolled public highway purposes.",37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
19,19,19,HR 104,"In memory of the Honorable J. Kent Adams, justice of the peace for Harris County Precinct 4, Place 1.",37927,Patricia Harless,author,84R,3150,Rep. Patricia Harless,Patricia Harless
