Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 849,Relating to an exemption from the sales tax for firearms and hunting supplies for a limited period.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
1,1,1,HB 885,Relating to certain county bail bond boards.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
2,2,2,HB 906,Relating to the qualifications for appointment as a veterans county service officer.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
3,3,3,HB 970,Relating to prohibiting the sale of nicotine products to minors; creating an offense.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
4,4,4,HB 1040,Relating to the liability of certain sports officials and organizations.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
5,5,5,HB 1123,Relating to increasing the punishment for the offense of possession or promotion of child pornography; changing the eligibility for parole.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
6,6,6,HB 1184,Relating to authorizing certain utility cost savings and alternative fuel programs as eligible for local government energy savings performance contracts.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
7,7,7,HB 1376,Relating to the application of certain concealed handgun license laws to community supervision and corrections department officers and juvenile probation officers; reducing a fee.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
8,8,8,HB 1542,Relating to the use of digital message display systems in certain public facilities.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
9,9,9,HB 1617,Relating to authorizing certain real property transactions involving the Department of Public Safety of the State of Texas.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
10,10,10,HB 1863,Relating to landscape control along interstate and state highway rights-of-way; imposing a criminal penalty.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
11,11,11,HB 1997,Relating to requiring direct access to 9-1-1 service from certain telephone systems and equivalent systems that use Internet Protocol enabled services.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
12,12,12,HB 2238,Relating to municipal authority to regulate wind turbines in the extraterritorial jurisdiction of the municipality.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
13,13,13,HB 2380,Relating to regulating the sale of batteries to metal recycling entities.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
14,14,14,HB 2440,Relating to transportation network companies; imposing and authorizing fees; requiring an occupational permit; authorizing a civil penalty.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
15,15,15,HB 2759,Relating to the exemption from certain construction requirements for volunteer fire departments in certain counties.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
16,16,16,HB 2991,"Relating to municipal regulation of minimum setback requirements for mineral exploration and development activities, including providing for and recording of waivers from those requirements.",67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
17,17,17,HB 2993,Relating to the authority of a municipality to regulate location of mineral exploration and development activities within its boundaries.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
18,18,18,HB 3068,Relating to the information required to be provided by a payor of proceeds from the sale of oil or gas from an oil or gas well to a payee on the request by the payee.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
19,19,19,HB 3287,Relating to the sales and use taxation of aircraft.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
20,20,20,HB 3398,Relating to the participation of an advanced practice nurse as a primary care provider for certain governmental and other health benefit plans.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
21,21,21,HB 3942,Relating to the authority to determine the supply of groundwater in certain regional water plans.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
22,22,22,HB 4044,Relating to the imposition of a fee on a holder of a permit for an oil and gas waste disposal well.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
23,23,23,HB 4199,Relating to the Harrison County Court at Law.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
24,24,24,HR 374,"Recognizing February 10, 2015, as Panola County Day at the State Capitol.",67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
25,25,25,HR 381,Honoring David L. Anderson for his service as county judge of Panola County.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
26,26,26,HR 382,Congratulating Carson Joines on his service as the mayor of Carthage.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
27,27,27,HR 383,Congratulating the Carthage High School football team on winning the 2013 UIL 3A Division 1 state championship.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
28,28,28,HR 384,"In memory of the Honorable Jean Heaton, mayor of Gary.",67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
29,29,29,HR 707,Congratulating the Waskom High School football team on winning the UIL 3A Division 2 state championship.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
30,30,30,HR 708,In memory of Sabine County Judge Charles E. Watson.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
31,31,31,HR 733,"Recognizing March 5, 2015, as Shelby County Day at the State Capitol.",67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
32,32,32,HR 776,"Recognizing March 4, 2015, as Cass County Day at the State Capitol.",67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
33,33,33,HR 1421,In memory of Robert Ray Lawson of Marshall.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
34,34,34,HR 1529,"Recognizing March 26, 2015, as Texas Mining and Reclamation Association Day at the Capitol.",67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
35,35,35,HR 1609,Congratulating the Wiley College debate team on winning the 2014 Pi Kappa Delta national debate championship.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
36,36,36,HR 2284,Congratulating Bill O'Neal on his receipt of the 2014 Panola County Citizen of the Year Award.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
37,37,37,HR 2285,Congratulating Glenn Bickerdike of Marshall on his receipt of the 2015 Sam B. Hall Jr. Civic Service Award from East Texas Baptist University.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
38,38,38,HR 2339,"Recognizing April 29, 2015, as City of Marshall Day at the State Capitol.",67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
39,39,39,HR 2345,Congratulating Audrey and Louis Kariel of Marshall on their 65th wedding anniversary.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
40,40,40,HR 3129,Congratulating Claudine Howard on her receipt of the 2015 Community Builder Award from the Tenaha Masonic Lodge.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
41,41,41,HR 3130,Congratulating Dorothy Craver of Jefferson on her 103rd birthday.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
42,42,42,HR 3153,In memory of Dr. Warren Henry Hawkins of Marshall.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
43,43,43,HR 3215,In memory of Douglas Gaylon White of Harleton.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
44,44,44,HR 3391,Congratulating Joy Smith Jones of Marshall on the occasion of her 90th birthday.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
45,45,45,HR 3404,Honoring house parliamentarian and special counsel Chris Griesel and the staff of the house parliamentarian's office for their significant contributions to the 84th Regular Session.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
46,46,46,HR 3411,Commending the officers and staff of Region VII of the Texas Department of Public Safety for their work in protecting the Capitol Complex in Austin.,67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
47,47,47,HB 170,"Relating to regulation of the sale, distribution, possession, use, and advertising of e-cigarettes, cigarettes, and tobacco products; creating criminal offenses.",67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
48,48,48,HB 539,"Relating to the procedural requirements for the adoption of a municipal regulation, limitation, or prohibition on the production, storage, or transportation of oil or natural gas; authorizing a fee.",67675,Chris Paddie,author,84R,2515,Rep. Chris Paddie,Chris Paddie
