Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,SB 24,Relating to the authority of a county or municipality to regulate the location of halfway houses; providing a penalty.,20069, Mario Gallegos,author,821,1245,"Sen. Mario Gallegos, Jr.",Mario Gallegos
1,1,1,SB 25,Relating to public notice and forums concerning finalists for the position of superintendent of a school district.,20069, Mario Gallegos,author,821,1245,"Sen. Mario Gallegos, Jr.",Mario Gallegos
2,2,2,SB 26,Relating to the enforcement of the public information law; providing for the imposition of a civil penalty.,20069, Mario Gallegos,author,821,1245,"Sen. Mario Gallegos, Jr.",Mario Gallegos
3,3,3,SB 27,"Relating to the definition in the open meetings law of the term ""deliberation.""",20069, Mario Gallegos,author,821,1245,"Sen. Mario Gallegos, Jr.",Mario Gallegos
4,4,4,SB 44,Relating to the cessation of operations of the Texas Windstorm Insurance Association and the provision of windstorm and hail insurance in the seacoast territory of this state.,20069, Mario Gallegos,author,821,1245,"Sen. Mario Gallegos, Jr.",Mario Gallegos
5,5,5,SR 128,Recognizing San Jacinto College on the occasion of its 50th anniversary.,20069, Mario Gallegos,author,821,1245,"Sen. Mario Gallegos, Jr.",Mario Gallegos
6,6,6,SB 207,Relating to requiring certain students leaving public school to provide documentation necessary to ensure an accurate calculation of dropout rates.,20069, Mario Gallegos,author,82R,1245,"Sen. Mario Gallegos, Jr.",Mario Gallegos
7,7,7,SB 208,Relating to public notice and forums concerning finalists for the position of superintendent of a school district.,20069, Mario Gallegos,author,82R,1245,"Sen. Mario Gallegos, Jr.",Mario Gallegos
8,8,8,SB 336,Relating to the composition of certain regional planning commissions.,20069, Mario Gallegos,author,82R,1245,"Sen. Mario Gallegos, Jr.",Mario Gallegos
9,9,9,SB 337,Relating to the authority of certain counties to enact noise regulations; providing a criminal penalty.,20069, Mario Gallegos,author,82R,1245,"Sen. Mario Gallegos, Jr.",Mario Gallegos
10,10,10,SB 338,Relating to penalty assessment for violations of the Texas Clean Air Act committed by major sources.,20069, Mario Gallegos,author,82R,1245,"Sen. Mario Gallegos, Jr.",Mario Gallegos
11,11,11,SB 339,Relating to disclosure by the Texas Commission on Environmental Quality of information related to emissions events.,20069, Mario Gallegos,author,82R,1245,"Sen. Mario Gallegos, Jr.",Mario Gallegos
12,12,12,SB 340,Relating to the reporting of emissions events under the Clean Air Act.,20069, Mario Gallegos,author,82R,1245,"Sen. Mario Gallegos, Jr.",Mario Gallegos
13,13,13,SB 344,Relating to municipal civil service for firefighters and police officers.,20069, Mario Gallegos,author,82R,1245,"Sen. Mario Gallegos, Jr.",Mario Gallegos
14,14,14,SB 345,Relating to staff development training for certain public school administrators regarding student discipline management.,20069, Mario Gallegos,author,82R,1245,"Sen. Mario Gallegos, Jr.",Mario Gallegos
15,15,15,SB 346,Relating to the curriculum that must be provided by a disciplinary alternative education program.,20069, Mario Gallegos,author,82R,1245,"Sen. Mario Gallegos, Jr.",Mario Gallegos
