Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 59,Relating to an employer's chargeback liability for unemployment compensation benefits based on separations from employment caused by certain natural disasters.,20443,Dudley Harrison,author,716,3130,Rep. Dudley Harrison,Dudley Harrison
1,1,1,HB 60,Relating to the definitions of pen-reared birds and depredating animals.,20443,Dudley Harrison,author,716,3130,Rep. Dudley Harrison,Dudley Harrison
2,2,2,SB 23,Relating to an employer's chargeback liability for unemployment compensation benefits based on separations from employment caused by certain natural disasters.,20443,Dudley Harrison,sponsor,716,3130,Rep. Dudley Harrison,Dudley Harrison
3,3,3,SB 24,Relating to the definitions of pen-reared birds and depredating animals.,20443,Dudley Harrison,sponsor,716,3130,Rep. Dudley Harrison,Dudley Harrison
4,4,4,HB 25,Relating to an employer's chargeback liability for unemployment compensation benefits based on separations from employment caused by certain natural disasters.,20443,Dudley Harrison,author,715,3130,Rep. Dudley Harrison,Dudley Harrison
5,5,5,HB 26,Relating to the definitions of pen-reared birds and depredating animals.,20443,Dudley Harrison,author,715,3130,Rep. Dudley Harrison,Dudley Harrison
6,6,6,HCR 23,Recognizing the service of the 4080th Strategic Reconnaissance Wing.,20443,Dudley Harrison,author,715,3130,Rep. Dudley Harrison,Dudley Harrison
7,7,7,HR 163,Honoring Jean Kindle.,20443,Dudley Harrison,author,715,3130,Rep. Dudley Harrison,Dudley Harrison
8,8,8,HCR 11,Honoring Representative Al Price.,20443,Dudley Harrison,coauthor,715,3130,Rep. Dudley Harrison,Dudley Harrison
9,9,9,SB 35,Relating to the Pecos River compact program and account; making an appropriation.,20443,Dudley Harrison,sponsor,715,3130,Rep. Dudley Harrison,Dudley Harrison
10,10,10,HB 70,Relating to an employer's chargeback liability for unemployment compensation benefits based on separations from employment caused by certain natural disasters.,20443,Dudley Harrison,author,714,3130,Rep. Dudley Harrison,Dudley Harrison
11,11,11,HB 155,Relating to the definitions of pen-reared birds and depredating animals.,20443,Dudley Harrison,author,714,3130,Rep. Dudley Harrison,Dudley Harrison
12,12,12,HR 105,Congratulating Gene Akers.,20443,Dudley Harrison,author,714,3130,Rep. Dudley Harrison,Dudley Harrison
13,13,13,HB 102,Relating to certain payments of money to school districts.,20443,Dudley Harrison,coauthor,714,3130,Rep. Dudley Harrison,Dudley Harrison
14,14,14,HR 4,Requesting the Environmental Protection Agency to hold hearings in rural areas on municipal solid waste landfill regulations.,20443,Dudley Harrison,coauthor,714,3130,Rep. Dudley Harrison,Dudley Harrison
15,15,15,HR 64,"Congratulating Blaine Lemons, the 1990-91 Masked Rider of Texas Tech University.",20443,Dudley Harrison,coauthor,714,3130,Rep. Dudley Harrison,Dudley Harrison
16,16,16,HB 44,"Relating to the location and storage capacity of certain aboveground tanks and to the deregulation of storage of gasoline, diesel fuel, aviation fuel, and kerosene at certain aircraft fueling facilities.",20443,Dudley Harrison,coauthor,713,3130,Rep. Dudley Harrison,Dudley Harrison
17,17,17,HB 34,Relating to the operation on highways of certain farm vehicles transporting hazardous materials.,20443,Dudley Harrison,coauthor,712,3130,Rep. Dudley Harrison,Dudley Harrison
18,18,18,HB 35,Relating to the operation on highways of vehicles transporting seed cotton modules.,20443,Dudley Harrison,coauthor,712,3130,Rep. Dudley Harrison,Dudley Harrison
19,19,19,HR 51,Congratulating the Texas High School Rodeo Team.,20443,Dudley Harrison,coauthor,712,3130,Rep. Dudley Harrison,Dudley Harrison
20,20,20,HB 18,Relating to matching grants or linked deposit loans under the agricultural diversification program.,20443,Dudley Harrison,author,711,3130,Rep. Dudley Harrison,Dudley Harrison
21,21,21,HCR 21,"Requesting Congress to adopt a single definition of ""wetlands.""",20443,Dudley Harrison,author,711,3130,Rep. Dudley Harrison,Dudley Harrison
22,22,22,HR 33,"Authorizing the Texas Department of Agriculture to use the house chamber on November 16, 1989 for their Family Farm Heritage program.",20443,Dudley Harrison,author,711,3130,Rep. Dudley Harrison,Dudley Harrison
23,23,23,HR 77,Commending Marjorie Beeman Moore.,20443,Dudley Harrison,author,711,3130,Rep. Dudley Harrison,Dudley Harrison
24,24,24,HR 184,In memory of Lucille Kempen Hendryx.,20443,Dudley Harrison,author,711,3130,Rep. Dudley Harrison,Dudley Harrison
25,25,25,HB 28,Relating to the acquisition of land and facilities by a municipality; authorizing the issuance of municipal bonds.,20443,Dudley Harrison,coauthor,711,3130,Rep. Dudley Harrison,Dudley Harrison
26,26,26,HCR 18,Calling on Congress to submit to the states a constitutional amendment protecting the American flag from willful burning or destruction.,20443,Dudley Harrison,coauthor,711,3130,Rep. Dudley Harrison,Dudley Harrison
27,27,27,SCR 8,Requesting the Texas delegation of the United States Congress to work further to obtain a single consistent definition of wetlands for the purpose of all federal laws and regulations.,20443,Dudley Harrison,sponsor,711,3130,Rep. Dudley Harrison,Dudley Harrison
28,28,28,HB 122,Relating to persons authorized to receive compensation for the preparation of instruments affecting title to real property.,20443,Dudley Harrison,author,71R,3130,Rep. Dudley Harrison,Dudley Harrison
29,29,29,HB 178,"Relating to the creation, administration, powers, duties, operation, and financing of the Pecos County Underground Water Conservation District No. 4.",20443,Dudley Harrison,author,71R,3130,Rep. Dudley Harrison,Dudley Harrison
30,30,30,HB 245,Relating to advertising items provided to retailers by certain alcoholic beverage permittees.,20443,Dudley Harrison,author,71R,3130,Rep. Dudley Harrison,Dudley Harrison
31,31,31,HB 395,Relating to the sale of wine by the holder of a winery permit.,20443,Dudley Harrison,author,71R,3130,Rep. Dudley Harrison,Dudley Harrison
32,32,32,HB 400,Relating to an emergency appropriation to the Texas Structural Pest Control Board for licensing and regulaton of individuals and businesses providing lawn and ornamental pest and weed control services.,20443,Dudley Harrison,author,71R,3130,Rep. Dudley Harrison,Dudley Harrison
33,33,33,HB 409,Relating to evidence on the reliability of an instrument to take or analyze breath specimens and the validity of the results of an analysis.,20443,Dudley Harrison,author,71R,3130,Rep. Dudley Harrison,Dudley Harrison
