Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 2,Relating to the governmental entities subject to the sunset review process.,-1,Brian Mccall,author,811,3665,Rep. Brian McCall,Brian McCall
1,1,1,HB 1994,Relating to a deduction under the franchise tax for physicians who administer vaccines.,-1,Brian Mccall,author,81R,3665,Rep. Brian McCall,Brian McCall
2,2,2,HB 1995,"Relating to the liability of volunteer audiologists and speech-language pathologists who provide certain speech, language, and hearing evaluations.",-1,Brian Mccall,author,81R,3665,Rep. Brian McCall,Brian McCall
3,3,3,HB 1996,Relating to exempting the sale of certain property used for research and development from the sales tax.,-1,Brian Mccall,author,81R,3665,Rep. Brian McCall,Brian McCall
4,4,4,HB 1997,Relating to the making of political contributions to and acceptance of political contributions by statewide officers and members of the legislature before and during a special session of the legislature; providing a criminal penalty.,-1,Brian Mccall,author,81R,3665,Rep. Brian McCall,Brian McCall
5,5,5,HB 1998,Relating to temporary housing and emergency shelters provided by a political subdivision for disaster victims.,-1,Brian Mccall,author,81R,3665,Rep. Brian McCall,Brian McCall
6,6,6,HB 1999,Relating to the exclusion of certain amounts from the total revenue of certain taxable entities for purposes of the franchise tax.,-1,Brian Mccall,author,81R,3665,Rep. Brian McCall,Brian McCall
7,7,7,HB 2000,Relating to health benefit plan coverage for certain amino acid-based elemental formulas.,-1,Brian Mccall,author,81R,3665,Rep. Brian McCall,Brian McCall
8,8,8,HB 2001,Relating to the unlawful restraint of a dog.,-1,Brian Mccall,author,81R,3665,Rep. Brian McCall,Brian McCall
9,9,9,HB 2002,Relating to a right of a close relative to seek expunction of arrest records and files on behalf of a deceased person.,-1,Brian Mccall,author,81R,3665,Rep. Brian McCall,Brian McCall
10,10,10,HB 2003,Relating to the creation of the offense of online harassment.,-1,Brian Mccall,author,81R,3665,Rep. Brian McCall,Brian McCall
11,11,11,HB 2004,Relating to a breach of computer security involving sensitive personal information and to the protection of sensitive personal information and certain protected health information.,-1,Brian Mccall,author,81R,3665,Rep. Brian McCall,Brian McCall
12,12,12,HB 2005,Relating to health benefit plan coverage for routine patient care costs for enrollees participating in certain clinical trials.,-1,Brian Mccall,author,81R,3665,Rep. Brian McCall,Brian McCall
