Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 41,Relating to prosecution and punishment for the offense of official oppression by the intrusive touching of persons seeking access to public buildings and transportation; providing penalties.,19888,Joe Driver,coauthor,821,2705,Rep. Joe Driver,Joe Driver
1,1,1,HB 425,"Relating to the creation of the Rowlett Downtown Management District; providing authority to impose a tax, levy an assessment, and issue bonds.",19888,Joe Driver,author,82R,2705,Rep. Joe Driver,Joe Driver
2,2,2,HB 426,"Relating to the creation of the Rowlett Pecan Grove Management District; providing authority to impose a tax, levy an assessment, and issue bonds.",19888,Joe Driver,author,82R,2705,Rep. Joe Driver,Joe Driver
3,3,3,HB 427,"Relating to the creation of the Rowlett Waterfront Entertainment Management District; providing authority to impose a tax, levy an assessment, and issue bonds.",19888,Joe Driver,author,82R,2705,Rep. Joe Driver,Joe Driver
4,4,4,HB 520,"Relating to employment records for law enforcement officers, including procedures to correct employment termination reports; providing an administrative penalty.",19888,Joe Driver,author,82R,2705,Rep. Joe Driver,Joe Driver
5,5,5,HB 750,Relating to the carrying of concealed handguns on certain premises of or locations associated with schools or institutions of higher education.,19888,Joe Driver,author,82R,2705,Rep. Joe Driver,Joe Driver
6,6,6,HB 1364,Relating to a credit or refund for diesel fuel taxes paid on diesel fuel used in this state by auxiliary power units or power take-off equipment.,19888,Joe Driver,author,82R,2705,Rep. Joe Driver,Joe Driver
7,7,7,HB 2178,Relating to the carrying of concealed handguns on the campuses of and certain other locations associated with institutions of higher education.,19888,Joe Driver,author,82R,2705,Rep. Joe Driver,Joe Driver
8,8,8,HB 2632,Relating to access to the criminal history record information of certain persons by the Texas Facilities Commission.,19888,Joe Driver,author,82R,2705,Rep. Joe Driver,Joe Driver
9,9,9,HB 3581,Relating to authorizing the sale of beer by wineries.,19888,Joe Driver,author,82R,2705,Rep. Joe Driver,Joe Driver
10,10,10,HB 86,Relating to the carrying of concealed handguns on the campuses of institutions of higher education.,19888,Joe Driver,author,82R,2705,Rep. Joe Driver,Joe Driver
11,11,11,HB 698,Relating to the carrying of concealed handguns by certain persons attending a school board meeting.,19888,Joe Driver,author,82R,2705,Rep. Joe Driver,Joe Driver
12,12,12,HB 1116,Relating to prohibiting the sale and use of certain radar interference devices; creating an offense.,19888,Joe Driver,author,82R,2705,Rep. Joe Driver,Joe Driver
13,13,13,HB 1137,"Relating to the transmission of records regarding over-the-counter sales of ephedrine, pseudoephedrine, and norpseudoephedrine and a person's civil liability for certain acts arising from the sale of those products.",19888,Joe Driver,author,82R,2705,Rep. Joe Driver,Joe Driver
14,14,14,HB 2560,Relating to transporting a foster child in a vehicle where a handgun is in the possession of a foster parent licensed to carry a concealed handgun.,19888,Joe Driver,author,82R,2705,Rep. Joe Driver,Joe Driver
15,15,15,HR 579,Welcoming the Rowlett Chamber of Commerce Government Affairs Committee to the State Capitol.,19888,Joe Driver,author,82R,2705,Rep. Joe Driver,Joe Driver
16,16,16,HR 698,Honoring Richardson City Council member John Murphy for his service to the community.,19888,Joe Driver,author,82R,2705,Rep. Joe Driver,Joe Driver
17,17,17,HB 5,Relating to the Interstate Health Care Compact.,19888,Joe Driver,coauthor,82R,2705,Rep. Joe Driver,Joe Driver
18,18,18,HB 7,"Relating to the prosecution, punishment, and certain criminal and civil consequences of offenses involving or related to the trafficking of persons and to certain protections for victims of those offenses.",19888,Joe Driver,coauthor,82R,2705,Rep. Joe Driver,Joe Driver
19,19,19,HB 11,Relating to reports filed with the comptroller regarding certain alcoholic beverage sales; providing a penalty.,19888,Joe Driver,coauthor,82R,2705,Rep. Joe Driver,Joe Driver
20,20,20,HB 12,Relating to the enforcement of state and federal laws governing immigration by certain governmental entities.,19888,Joe Driver,coauthor,82R,2705,Rep. Joe Driver,Joe Driver
21,21,21,HB 15,Relating to informed consent to an abortion.,19888,Joe Driver,coauthor,82R,2705,Rep. Joe Driver,Joe Driver
